# wavelength[um] flux[erg/cm2/s/cm]
1.288706327948990271e+01 1.510218436377708912e+08
1.289995678844894478e+01 1.540847810104347467e+08
1.291286319736583721e+01 1.592560505063335896e+08
1.292578251914697951e+01 1.643914697506557703e+08
1.293871476671172793e+01 1.493668098271721900e+08
1.295165995299232620e+01 1.617362303913115561e+08
1.296461809093395523e+01 1.545548526420852840e+08
1.297758919349474738e+01 1.562791887040410638e+08
1.299057327364582903e+01 1.547879972928854823e+08
1.300357034437127801e+01 1.509179226217787564e+08
1.301658041866812354e+01 1.557755857141477168e+08
1.302960350954645996e+01 1.567752404140805304e+08
1.304263963002939519e+01 1.562372993424988687e+08
1.305568879315306674e+01 1.610366870920505822e+08
1.306875101196661504e+01 1.616297733842293322e+08
1.308182629953226872e+01 1.562236432872441113e+08
1.309491466892529665e+01 1.516355243232854605e+08
1.310801613323407544e+01 1.652001692129074335e+08
1.312113070556008587e+01 1.510720233169346452e+08
1.313425839901791292e+01 1.662876049633896947e+08
1.314739922673523687e+01 1.462326238440872431e+08
1.316055320185286348e+01 1.659630345989249647e+08
1.317372033752479865e+01 1.525125419703558683e+08
1.318690064691818620e+01 1.666513609605126083e+08
1.320009414321328833e+01 1.321068178770827502e+08
1.321330083960363133e+01 1.490383112185436785e+08
1.322652074929591492e+01 1.367014948579869866e+08
1.323975388551004784e+01 1.624401660503116250e+08
1.325300026147915844e+01 1.309042689901943505e+08
1.326625989044964449e+01 1.500564075373030305e+08
1.327953278568112516e+01 1.379602975946546197e+08
1.329281896044648903e+01 1.519547830372646451e+08
1.330611842803193312e+01 1.362704614241388440e+08
1.331943120173693274e+01 1.590965433816654384e+08
1.333275729487423966e+01 1.322054489309573621e+08
1.334609672076993725e+01 1.578801473279016614e+08
1.335944949276346172e+01 1.215252343435299098e+08
1.337281562420759862e+01 1.563047890900977850e+08
1.338619512846847215e+01 1.291705138441026658e+08
1.339958801892558071e+01 1.562036674010737836e+08
1.341299430897182177e+01 1.261539454292011410e+08
1.342641401201349538e+01 1.433043895925112367e+08
1.343984714147030957e+01 1.214726838655712903e+08
1.345329371077539982e+01 1.536685899421849549e+08
1.346675373337531489e+01 1.200131969865296185e+08
1.348022722273005236e+01 1.021757491642130762e+08
1.349371419231313141e+01 7.679059994162683189e+07
1.350721465561153423e+01 1.135709502330937088e+08
1.352072862612571136e+01 1.162961270598729551e+08
1.353425611736962608e+01 1.258789535310865939e+08
1.354779714287080061e+01 1.205722951171239763e+08
1.356135171617024326e+01 1.266406811640507579e+08
1.357491985082253727e+01 1.286235415597770512e+08
1.358850156039581769e+01 1.217422838038587868e+08
1.360209685847177141e+01 1.350792170692724586e+08
1.361570575864573662e+01 1.139079629650131017e+08
1.362932827452661932e+01 1.389541225421166122e+08
1.364296441973689866e+01 1.075072300537338406e+08
1.365661420791272107e+01 1.409843281121153235e+08
1.367027765270389139e+01 1.006009624402955025e+08
1.368395476777384623e+01 1.273990635535943061e+08
1.369764556679970546e+01 1.004358462630328089e+08
1.371135006347225982e+01 1.280734434205023497e+08
1.372506827149601527e+01 9.725037421158193052e+07
1.373880020458919660e+01 1.470301726458325386e+08
1.375254587648374383e+01 1.048781276355500668e+08
1.376630530092532290e+01 1.409520519716827869e+08
1.378007849167333632e+01 1.150172917532325983e+08
1.379386546250100665e+01 1.348142880890668631e+08
1.380766622719529657e+01 1.291244946353075653e+08
1.382148079955695330e+01 1.321387966458349824e+08
1.383530919340054588e+01 1.327169410250352919e+08
1.384915142255448472e+01 1.128632195969218761e+08
1.386300750086100031e+01 1.015119082165947258e+08
1.387687744217617691e+01 3.883356602202300727e+07
1.389076126036993308e+01 4.131773401654347032e+07
1.390465896932608914e+01 6.747867836618149281e+07
1.391857058294238314e+01 7.905535251532816887e+07
1.393249611513042652e+01 1.078647802669011950e+08
1.394643557981579285e+01 1.013368236703051180e+08
1.396038899093789354e+01 1.137064030196307302e+08
1.397435636245010393e+01 1.092284963011300415e+08
1.398833770831983081e+01 1.013778767108969688e+08
1.400233304252842537e+01 1.247055775057342649e+08
1.401634237907123293e+01 8.476906774229416251e+07
1.403036573195758763e+01 1.161995462774161845e+08
1.404440311521085327e+01 9.155935014452102780e+07
1.405845454286841267e+01 9.652716123721779883e+07
1.407252002898167476e+01 9.168774760205999017e+07
1.408659958761614028e+01 9.238745030602693558e+07
1.410069323285138765e+01 8.988967768108704686e+07
1.411480097878105155e+01 8.387591423502807319e+07
1.412892283951284611e+01 9.199027206502272189e+07
1.414305882916865897e+01 8.451476179957552254e+07
1.415720896188447142e+01 8.246471368824701011e+07
1.417137325181041696e+01 7.824354872564610839e+07
1.418555171311082397e+01 6.846718108357571065e+07
1.419974435996411799e+01 8.176224241352802515e+07
1.421395120656291056e+01 6.280391579200784117e+07
1.422817226711411465e+01 7.875343470173951983e+07
1.424240755583879192e+01 6.828794062134981155e+07
1.425665708697219713e+01 6.450574255587615073e+07
1.427092087476386340e+01 6.648459695493610948e+07
1.428519893347759151e+01 5.349557175911226869e+07
1.429949127739145354e+01 7.643517818608297408e+07
1.431379792079778213e+01 4.527796817393011600e+07
1.432811887800320072e+01 6.628416917010571808e+07
1.434245416332871059e+01 5.693787367329651862e+07
1.435680379110961091e+01 5.025984551721809059e+07
1.437116777569548276e+01 6.192068117121443152e+07
1.438554613145031702e+01 4.221766944577360898e+07
1.439993887275247175e+01 6.304438154705198109e+07
1.441434601399467219e+01 3.738413638530806452e+07
1.442876756958409423e+01 5.596105691311268508e+07
1.444320355394230226e+01 4.650138423247796297e+07
1.445765398150527048e+01 4.258332130384759605e+07
1.447211886672343439e+01 5.192282418033640832e+07
1.448659822406168018e+01 3.574094304792965949e+07
1.450109206799934469e+01 4.980928774646651000e+07
1.451560041303029891e+01 3.547369031652887911e+07
1.453012327366288048e+01 4.676632348718730360e+07
1.454466066441992744e+01 3.932775127862176299e+07
1.455921259983884752e+01 3.925340051853498071e+07
1.457377909447158437e+01 4.499289461757502705e+07
1.458836016288461934e+01 3.302133770548672602e+07
1.460295581965901945e+01 4.564519958139902353e+07
1.461756607939045161e+01 3.309277918160933629e+07
1.463219095668918968e+01 4.146274892377455533e+07
1.464683046618012519e+01 3.608608269138415158e+07
1.466148462250275486e+01 3.585731436639887840e+07
1.467615344031121793e+01 4.001732425456796587e+07
1.469083693427434589e+01 3.242196384030890465e+07
1.470553511907563937e+01 4.189220188819810003e+07
1.472024800941326284e+01 3.171652877947092429e+07
1.473497562000010674e+01 3.839553825684078038e+07
1.474971796556379466e+01 3.497491934568824619e+07
1.476447506084667616e+01 3.458037490559548140e+07
1.477924692060583922e+01 3.915666752960728109e+07
1.479403355961316180e+01 3.162408514634542912e+07
1.480883499265527448e+01 4.121268903059635311e+07
1.482365123453359068e+01 3.269934005370884761e+07
1.483848230006438307e+01 3.800214200791443884e+07
1.485332820407873911e+01 3.592599564316838980e+07
1.486818896142254509e+01 3.449131130331617594e+07
1.488306458695654122e+01 3.959576690815965086e+07
1.489795509555635178e+01 3.191671630546251312e+07
1.491286050211251180e+01 3.709034187768346816e+07
1.492778082153043151e+01 3.175145268453138694e+07
1.494271606873038927e+01 3.320206313204625621e+07
1.495766625864763810e+01 3.531220861807026714e+07
1.497263140623239330e+01 4.068313302216505259e+07
1.498761152644982886e+01 3.338895084611349925e+07
1.500260663428004371e+01 3.299314011386265978e+07
1.501761674471810615e+01 3.454241870808714628e+07
1.503264187277415687e+01 4.179341694894805551e+07
1.504768203347334321e+01 3.731584959069758654e+07
1.506273724185582452e+01 3.952586739760246873e+07
1.507780751297680233e+01 4.323285062984334677e+07
1.509289286190657009e+01 3.362876743221464753e+07
1.510799330373045635e+01 4.539713353156869113e+07
1.512310885354890289e+01 3.244373264917858690e+07
1.513823952647746296e+01 4.201787480313083529e+07
1.515338533764681372e+01 3.603137524948021024e+07
1.516854630220275624e+01 3.707976513242922723e+07
1.518372243530625454e+01 3.996977272522024810e+07
1.519891375213346763e+01 3.253667819132884219e+07
1.521412026787568195e+01 4.338845155721327662e+07
1.522934199773943043e+01 3.224427093113378808e+07
1.524457895694642851e+01 4.192491066431102157e+07
1.525983116073368073e+01 3.620428853165910393e+07
1.527509862435336885e+01 3.700504797030811757e+07
1.529038136307294238e+01 4.139826827897764742e+07
1.530567939217513640e+01 3.298198734059815481e+07
1.532099272695800884e+01 4.356305682126603276e+07
1.533632138273488899e+01 3.313057769378723204e+07
1.535166537483442539e+01 4.471192922865483910e+07
1.536702471860061792e+01 3.824805344765795022e+07
1.538239942939280347e+01 4.001028920421863347e+07
1.539778952258570932e+01 4.578014948628934473e+07
1.541319501356943356e+01 3.528027017936170101e+07
1.542861591774943264e+01 4.892450872914633900e+07
1.544405225054664044e+01 3.562953306470471621e+07
1.545950402739738649e+01 4.966366092725703120e+07
1.547497126375344756e+01 4.454605682893247157e+07
1.549045397508206356e+01 4.358726690186826885e+07
1.550595217686592875e+01 5.556933539740141481e+07
1.552146588460326093e+01 3.760931247824828327e+07
1.553699511380775711e+01 6.176873047569553554e+07
1.555253988000867871e+01 3.890905908064097166e+07
1.556810019875076989e+01 6.017916877959728241e+07
1.558367608559435347e+01 5.337902506193861365e+07
1.559926755611532379e+01 5.021730776564706117e+07
1.561487462590514674e+01 6.626305505252066255e+07
1.563049731057092373e+01 4.519862364984978735e+07
1.564613562573530814e+01 7.208245196028095484e+07
1.566178958703660662e+01 4.689640655493111908e+07
1.567745921012879506e+01 6.883018793815264106e+07
1.569314451068148308e+01 6.258832616829620302e+07
1.570884550437998328e+01 5.843806607459947467e+07
1.572456220692530415e+01 7.636280492198379338e+07
1.574029463403412876e+01 4.888758559412047267e+07
1.575604280143891245e+01 8.324748333209654689e+07
1.577180672488782243e+01 6.183679551880107820e+07
1.578758642014476088e+01 6.968517214164347947e+07
1.580338190298943246e+01 7.981781599744948745e+07
1.581919318921733897e+01 5.691292666386427730e+07
1.583502029463975269e+01 9.246401028997646272e+07
1.585086323508377326e+01 6.513462718386974186e+07
1.586672202639235074e+01 7.801585402831435204e+07
1.588259668442427319e+01 7.805129316102230549e+07
1.589848722505419154e+01 7.665463048785638809e+07
1.591439366417263379e+01 9.254038360492551327e+07
1.593031601768606009e+01 7.983339813104192913e+07
1.594625430151684498e+01 8.290340638180124760e+07
1.596220853160327735e+01 8.327130701799771190e+07
1.597817872389959071e+01 8.366587076628233492e+07
1.599416489437596667e+01 7.482746731435035169e+07
1.601016705901853143e+01 1.008165379562486559e+08
1.602618523382946947e+01 8.409410143702305853e+07
1.604221943482700397e+01 1.024489369958921522e+08
1.605826967804530980e+01 9.084493943952611089e+07
1.607433597953463433e+01 9.662206752616615593e+07
1.609041835536128318e+01 1.101075207273608744e+08
1.610651682160760245e+01 8.200893674494881928e+07
1.612263139437211734e+01 1.105640631853431612e+08
1.613876208976935800e+01 9.772648157972994447e+07
1.615490892393001587e+01 9.432373162295326591e+07
1.617107191300096147e+01 7.765416473877902329e+07
1.618725107314516620e+01 3.233041349951870367e+07
1.620344642054176632e+01 4.508059047085244954e+07
1.621965797138613041e+01 6.141137143717668205e+07
1.623588574188982747e+01 6.636357460515974462e+07
1.625212974828060197e+01 9.244722139135463536e+07
1.626839000680249114e+01 9.546353613921256363e+07
1.628466653371572548e+01 8.679907133354888856e+07
1.630095934529685664e+01 1.058611691274342835e+08
1.631726845783870772e+01 8.557835509590291977e+07
1.633359388765037323e+01 9.847008321267920732e+07
1.634993565105728308e+01 1.067981151989159286e+08
1.636629376440121675e+01 8.328686865173061192e+07
1.638266824404027489e+01 1.053209235777415037e+08
1.639905910634891484e+01 1.021872191665607840e+08
1.641546636771804657e+01 8.711518486199547350e+07
1.643189004455492608e+01 1.056466307212768644e+08
1.644833015328320514e+01 8.169917364537675679e+07
1.646478671034300234e+01 1.063740963150808960e+08
1.648125973219089246e+01 1.071447246064376533e+08
1.649774923529989934e+01 8.208007637002639472e+07
1.651425523615948521e+01 1.111819659592897594e+08
1.653077775127569637e+01 8.455673684325431287e+07
1.654731679717104242e+01 9.352641158880341053e+07
1.656387239038455306e+01 1.105919439051889330e+08
1.658044454747182783e+01 8.216379327187113464e+07
1.659703328500502195e+01 1.089491520923138112e+08
1.661363861957294219e+01 1.011647678215707242e+08
1.663026056778087991e+01 8.758353222958399355e+07
1.664689914625072475e+01 1.102602678768135756e+08
1.666355437162107833e+01 7.739624426062437892e+07
1.668022626054720448e+01 1.069157916568173915e+08
1.669691482970098306e+01 1.122362106339847445e+08
1.671362009577098107e+01 8.584075269704210758e+07
1.673034207546247387e+01 1.079794040511944145e+08
1.674708078549743107e+01 6.116425387549804896e+07
1.676383624261456973e+01 8.372463773178917170e+07
1.678060846356936153e+01 9.753866184492328763e+07
1.679739746513401144e+01 8.500158066766141355e+07
1.681420326409750388e+01 9.221827837486369908e+07
1.683102587726567378e+01 1.031922316593798995e+08
1.684786532146112137e+01 8.731427462799191475e+07
1.686472161352329380e+01 1.076517308978641778e+08
1.688159477030848521e+01 8.664608005164462328e+07
1.689848480868984737e+01 7.219068520078115165e+07
1.691539174555743941e+01 9.893951128272446990e+07
1.693231559781817452e+01 9.203356312720805407e+07
1.694925638239588395e+01 1.093862710314331502e+08
1.696621411623138798e+01 1.083749176213398874e+08
1.698318881628241783e+01 9.266109761257956922e+07
1.700018049952368671e+01 1.136535975441247374e+08
1.701718918294688265e+01 1.050153662564679980e+08
1.703421488356068281e+01 9.787800316431900859e+07
1.705125761839080667e+01 1.096061054281126857e+08
1.706831740447996992e+01 9.827716005154389143e+07
1.708539425888794483e+01 1.087488633463672549e+08
1.710248819869159220e+01 9.114842727970223129e+07
1.711959924098485786e+01 9.587834292046824098e+07
1.713672740287879037e+01 1.118610678097900003e+08
1.715387270150155175e+01 1.068456030596728027e+08
1.717103515399843872e+01 9.857961797363020480e+07
1.718821477753190763e+01 9.976160983994683623e+07
1.720541158928159575e+01 8.402965019606053829e+07
1.722262560644431417e+01 7.813698190801392496e+07
1.723985684623405490e+01 1.047448392672646642e+08
1.725710532588209745e+01 9.847087554224254191e+07
1.727437106263688449e+01 1.094210246619255096e+08
1.729165407376416042e+01 1.073424698954643160e+08
1.730895437654698199e+01 1.003140259706237465e+08
1.732627198828563309e+01 1.067598150700373352e+08
1.734360692629769218e+01 9.677969973853169382e+07
1.736095920791811054e+01 7.805286092628273368e+07
1.737832885049919440e+01 1.029078187194028944e+08
1.739571587141055886e+01 1.023209602859668583e+08
1.741312028803920597e+01 1.048880677920097560e+08
1.743054211778958518e+01 1.064202939792003930e+08
1.744798137808355420e+01 1.004712743523689955e+08
1.746543808636037198e+01 1.078843956945403367e+08
1.748291226007674126e+01 1.074604798463627398e+08
1.750040391670682638e+01 9.099875392028866708e+07
1.751791307374228168e+01 1.037992933803928345e+08
1.753543974869225153e+01 1.047438034819642901e+08
1.755298395908345199e+01 9.278721508982670307e+07
1.757054572246007496e+01 7.802161707747119665e+07
1.758812505638386270e+01 9.811915703356996179e+07
1.760572197843420028e+01 9.923591134766323864e+07
1.762333650620799119e+01 8.107361777382613719e+07
1.764096865731976393e+01 9.081930954388014972e+07
1.765861844940165071e+01 1.013052525188111812e+08
1.767628590010343714e+01 1.035122481338214427e+08
1.769397102709259428e+01 1.027271728977845907e+08
1.771167384805425016e+01 1.023803029503145069e+08
1.772939438069122886e+01 1.032005601746323854e+08
1.774713264272407542e+01 8.720484526407991350e+07
1.776488865189103805e+01 9.479330195912714303e+07
1.778266242594811430e+01 1.027733497697935551e+08
1.780045398266910084e+01 1.045992775903239697e+08
1.781826333984556499e+01 1.037240056564788669e+08
1.783609051528684830e+01 1.003263258043876290e+08
1.785393552682015539e+01 1.043236454937904030e+08
1.787179839229047218e+01 1.022798485906080008e+08
1.788967912956065831e+01 1.038569182314918190e+08
1.790757775651144357e+01 1.036183673008648902e+08
1.792549429104150249e+01 1.001227190179508328e+08
1.794342875106735136e+01 9.330749850428335369e+07
1.796138115452342987e+01 1.023353495868160725e+08
1.797935151936216158e+01 1.006767735529354960e+08
1.799733986355390414e+01 1.011190928115336299e+08
1.801534620508700968e+01 9.715574316473615170e+07
1.803337056196783905e+01 8.010059706808950007e+07
1.805141295222070497e+01 9.956526079761096835e+07
1.806947339388802121e+01 1.012632249165722877e+08
1.808755190503026711e+01 9.958973449919247627e+07
1.810564850372592005e+01 9.574159775509069860e+07
1.812376320807159047e+01 1.008041158411109596e+08
1.814189603618197211e+01 9.861715162248337269e+07
1.816004700618987755e+01 9.613414795608319342e+07
1.817821613624629862e+01 8.119257594743834436e+07
1.819640344452037084e+01 9.379530779918813705e+07
1.821460894919938411e+01 9.857784669183902442e+07
1.823283266848886086e+01 9.702352565098999441e+07
1.825107462061255248e+01 8.157619574148710072e+07
1.826933482381239671e+01 9.420783425197482109e+07
1.828761329634858512e+01 9.193975348839911819e+07
1.830591005649957737e+01 7.351483071613806486e+07
1.832422512256215796e+01 8.624879675806030631e+07
1.834255851285137595e+01 7.140929626059295237e+07
1.836091024570062658e+01 8.279146669316953421e+07
1.837928033946165485e+01 9.222734931721907854e+07
