# wavelength[um] flux[W/sr/m2/um]
1.291286319736583721e+01 5.069277531075107035e+00
1.292578251914697951e+01 5.232743002591730530e+00
1.293871476671172793e+01 4.754493223572309191e+00
1.295165995299232620e+01 5.148224108765372620e+00
1.296461809093395523e+01 4.919633755365471650e+00
1.297758919349474738e+01 4.974521076927845620e+00
1.299057327364582903e+01 4.927054980091527980e+00
1.300357034437127801e+01 4.803866677283252784e+00
1.301658041866812354e+01 4.958490895888369110e+00
1.302960350954645996e+01 4.990310893264239489e+00
1.304263963002939519e+01 4.973187697137364971e+00
1.305568879315306674e+01 5.125956953968533014e+00
1.306875101196661504e+01 5.144835476984591871e+00
1.308182629953226872e+01 4.972753011397979428e+00
1.309491466892529665e+01 4.826708648876442354e+00
1.310801613323407544e+01 5.258484705970352557e+00
1.312113070556008587e+01 4.808771854756844100e+00
1.313425839901791292e+01 5.293098860967171859e+00
1.314739922673523687e+01 4.654728985216848081e+00
1.316055320185286348e+01 5.282767465390032946e+00
1.317372033752479865e+01 4.854624987618457510e+00
1.318690064691818620e+01 5.304677573971458671e+00
1.320009414321328833e+01 4.205090616255697356e+00
1.321330083960363133e+01 4.744036788099901258e+00
1.322652074929591492e+01 4.351343726939989054e+00
1.323975388551004784e+01 5.170631076715076269e+00
1.325300026147915844e+01 4.166812296324107656e+00
1.326625989044964449e+01 4.776443800434743814e+00
1.327953278568112516e+01 4.391412662523640265e+00
1.329281896044648903e+01 4.836870969367431883e+00
1.330611842803193312e+01 4.337623506613026869e+00
1.331943120173693274e+01 5.064200261605243725e+00
1.333275729487423966e+01 4.208230140208999437e+00
1.334609672076993725e+01 5.025481172662447982e+00
1.335944949276346172e+01 3.868268351234749769e+00
1.337281562420759862e+01 4.975335962525043065e+00
1.338619512846847215e+01 4.111625156001808001e+00
1.339958801892558071e+01 4.972117159192648295e+00
1.341299430897182177e+01 4.015604801120515432e+00
1.342641401201349538e+01 4.561520394082984708e+00
1.343984714147030957e+01 3.866595617568957977e+00
1.345329371077539982e+01 4.891423137452049374e+00
1.346675373337531489e+01 3.820138707333509576e+00
1.348022722273005236e+01 3.252355108720421217e+00
1.349371419231313141e+01 2.444320712740424284e+00
1.350721465561153423e+01 3.615075624248101249e+00
1.352072862612571136e+01 3.701820696804381861e+00
1.353425611736962608e+01 4.006851537141485231e+00
1.354779714287080061e+01 3.837935353565015806e+00
1.356135171617024326e+01 4.031098080756671642e+00
1.357491985082253727e+01 4.094214487444870265e+00
1.358850156039581769e+01 3.875177250136103257e+00
1.360209685847177141e+01 4.299705021111567049e+00
1.361570575864573662e+01 3.625803072682077133e+00
1.362932827452661932e+01 4.423047093114964134e+00
1.364296441973689866e+01 3.422061416233861841e+00
1.365661420791272107e+01 4.487670543506563803e+00
1.367027765270389139e+01 3.202228090435026431e+00
1.368395476777384623e+01 4.055238141966611920e+00
1.369764556679970546e+01 3.196972279275867024e+00
1.371135006347225982e+01 4.076704319834625778e+00
1.372506827149601527e+01 3.095575554661969875e+00
1.373880020458919660e+01 4.680115752047805167e+00
1.375254587648374383e+01 3.338374487084101006e+00
1.376630530092532290e+01 4.486643162047809774e+00
1.378007849167333632e+01 3.661114104713931727e+00
1.379386546250100665e+01 4.291272069757964047e+00
1.380766622719529657e+01 4.110160319090423897e+00
1.382148079955695330e+01 4.206108532079880113e+00
1.383530919340054588e+01 4.224511439233984866e+00
1.384915142255448472e+01 3.592547858423237095e+00
1.386300750086100031e+01 3.231224395072367805e+00
1.387687744217617691e+01 1.236110798058086546e+00
1.389076126036993308e+01 1.315184321217808927e+00
1.390465896932608914e+01 2.147913043057185334e+00
1.391857058294238314e+01 2.516410026137356315e+00
1.393249611513042652e+01 3.433442592999691012e+00
1.394643557981579285e+01 3.225651280872168680e+00
1.396038899093789354e+01 3.619387220354689294e+00
1.397435636245010393e+01 3.476851022563930194e+00
1.398833770831983081e+01 3.226958039739998618e+00
1.400233304252842537e+01 3.969501818233416301e+00
1.401634237907123293e+01 2.698283230495569729e+00
1.403036573195758763e+01 3.698746435017246537e+00
1.404440311521085327e+01 2.914424632356432898e+00
1.405845454286841267e+01 3.072554970706320887e+00
1.407252002898167476e+01 2.918511650365984256e+00
1.408659958761614028e+01 2.940783879172204962e+00
1.410069323285138765e+01 2.861277307176445017e+00
1.411480097878105155e+01 2.669853271371317227e+00
1.412892283951284611e+01 2.928141303103332760e+00
1.414305882916865897e+01 2.690188420927306368e+00
1.415720896188447142e+01 2.624933362828479666e+00
1.417137325181041696e+01 2.490569508947629629e+00
1.418555171311082397e+01 2.179378061803797006e+00
1.419974435996411799e+01 2.602573007678160799e+00
1.421395120656291056e+01 1.999110728765039369e+00
1.422817226711411465e+01 2.506799683649330035e+00
1.424240755583879192e+01 2.173672660690731728e+00
1.425665708697219713e+01 2.053281557116183986e+00
1.427092087476386340e+01 2.116270448970090978e+00
1.428519893347759151e+01 1.702816935797983433e+00
1.429949127739145354e+01 2.433007286884982801e+00
1.431379792079778213e+01 1.441242489607699184e+00
1.432811887800320072e+01 2.109890634432348033e+00
1.434245416332871059e+01 1.812388808849406674e+00
1.435680379110961091e+01 1.599820570620059224e+00
1.437116777569548276e+01 1.970996497603205944e+00
1.438554613145031702e+01 1.343830155622909528e+00
1.439993887275247175e+01 2.006764991476959192e+00
1.441434601399467219e+01 1.189974019788671900e+00
1.442876756958409423e+01 1.781295765673753140e+00
1.444320355394230226e+01 1.480185032242877785e+00
1.445765398150527048e+01 1.355469215755551904e+00
1.447211886672343439e+01 1.652754825518385484e+00
1.448659822406168018e+01 1.137669551368783560e+00
1.450109206799934469e+01 1.585478871347343555e+00
1.451560041303029891e+01 1.129162632717334525e+00
1.453012327366288048e+01 1.488618310644092668e+00
1.454466066441992744e+01 1.251841203336252262e+00
1.455921259983884752e+01 1.249474545138161918e+00
1.457377909447158437e+01 1.432168316479959458e+00
1.458836016288461934e+01 1.051101824666999418e+00
1.460295581965901945e+01 1.452931828359153243e+00
1.461756607939045161e+01 1.053375877480338563e+00
1.463219095668918968e+01 1.319800289079376743e+00
1.464683046618012519e+01 1.148655687431334949e+00
1.466148462250275486e+01 1.141373765482483149e+00
1.467615344031121793e+01 1.273790992885137641e+00
1.469083693427434589e+01 1.032023161986370452e+00
1.470553511907563937e+01 1.333470201502071850e+00
1.472024800941326284e+01 1.009568466593831149e+00
1.473497562000010674e+01 1.222167941250037027e+00
1.474971796556379466e+01 1.113286259621328655e+00
1.476447506084667616e+01 1.100727520039290974e+00
1.477924692060583922e+01 1.246395438468582695e+00
1.479403355961316180e+01 1.006625894359971962e+00
1.480883499265527448e+01 1.311840635465708171e+00
1.482365123453359068e+01 1.040852321078113318e+00
1.483848230006438307e+01 1.209645749727949582e+00
1.485332820407873911e+01 1.143559958421628941e+00
1.486818896142254509e+01 1.097892537528826429e+00
1.488306458695654122e+01 1.260372405789620620e+00
1.489795509555635178e+01 1.015940633455211017e+00
1.491286050211251180e+01 1.180622250160330955e+00
1.492778082153043151e+01 1.010680129018320050e+00
1.494271606873038927e+01 1.056854493662867656e+00
1.495766625864763810e+01 1.124022510611621728e+00
1.497263140623239330e+01 1.294984344188537362e+00
1.498761152644982886e+01 1.062803314362256835e+00
1.500260663428004371e+01 1.050204267448948237e+00
1.501761674471810615e+01 1.099519336748406184e+00
1.503264187277415687e+01 1.330325779225136396e+00
1.504768203347334321e+01 1.187800383606640198e+00
1.506273724185582452e+01 1.258147435264644454e+00
1.507780751297680233e+01 1.376144376338625852e+00
1.509289286190657009e+01 1.070436913384941180e+00
1.510799330373045635e+01 1.445035640750397699e+00
1.512310885354890289e+01 1.032716084693736880e+00
1.513823952647746296e+01 1.337470494626934014e+00
1.515338533764681372e+01 1.146914295470749856e+00
1.516854630220275624e+01 1.180285581902523973e+00
1.518372243530625454e+01 1.272277380695683746e+00
1.519891375213346763e+01 1.035674633188050864e+00
1.521412026787568195e+01 1.381097307686747211e+00
1.522934199773943043e+01 1.026367021016850734e+00
1.524457895694642851e+01 1.334511354182243315e+00
1.525983116073368073e+01 1.152418296187752933e+00
1.527509862435336885e+01 1.177907260765449049e+00
1.529038136307294238e+01 1.317747806408740674e+00
1.530567939217513640e+01 1.049849263650102449e+00
1.532099272695800884e+01 1.386655165859519645e+00
1.533632138273488899e+01 1.054579041491264801e+00
1.535166537483442539e+01 1.423224910383082520e+00
1.536702471860061792e+01 1.217473353967554406e+00
1.538239942939280347e+01 1.273567060277538188e+00
1.539778952258570932e+01 1.457227417245768430e+00
1.541319501356943356e+01 1.123005878532600699e+00
1.542861591774943264e+01 1.557315480517244666e+00
1.544405225054664044e+01 1.134123261460776577e+00
1.545950402739738649e+01 1.580843425722555873e+00
1.547497126375344756e+01 1.417945027915416656e+00
1.549045397508206356e+01 1.387425796659619515e+00
1.550595217686592875e+01 1.768826882565573744e+00
1.552146588460326093e+01 1.197141597440182892e+00
1.553699511380775711e+01 1.966159756743589115e+00
1.555253988000867871e+01 1.238513816747721430e+00
1.556810019875076989e+01 1.915562436486873965e+00
1.558367608559435347e+01 1.699107139206738948e+00
1.559926755611532379e+01 1.598466551933950264e+00
1.561487462590514674e+01 2.109218551195811031e+00
1.563049731057092373e+01 1.438716874964767634e+00
1.564613562573530814e+01 2.294455707932558930e+00
1.566178958703660662e+01 1.492758983292890029e+00
1.567745921012879506e+01 2.190932928860228834e+00
1.569314451068148308e+01 1.992248297906433541e+00
1.570884550437998328e+01 1.860141416100659750e+00
1.572456220692530415e+01 2.430703574339167172e+00
1.574029463403412876e+01 1.556140180626480962e+00
1.575604280143891245e+01 2.649849694452667048e+00
1.577180672488782243e+01 1.968326334355990914e+00
1.578758642014476088e+01 2.218147921310439585e+00
1.580338190298943246e+01 2.540679992558689815e+00
1.581919318921733897e+01 1.811594720876106290e+00
1.583502029463975269e+01 2.943220859149925595e+00
1.585086323508377326e+01 2.073299576552121604e+00
1.586672202639235074e+01 2.483321761628397351e+00
1.588259668442427319e+01 2.484449824258268880e+00
1.589848722505419154e+01 2.439992670605009906e+00
1.591439366417263379e+01 2.945651897268816821e+00
1.593031601768606009e+01 2.541175987275720694e+00
1.594625430151684498e+01 2.638897384963970083e+00
1.596220853160327735e+01 2.650608025927434053e+00
1.597817872389959071e+01 2.663167380108307114e+00
1.599416489437596667e+01 2.381832260425217562e+00
1.601016705901853143e+01 3.209090072229732193e+00
1.602618523382946947e+01 2.676798385714696416e+00
1.604221943482700397e+01 3.261050947481276996e+00
1.605826967804530980e+01 2.891684233336891285e+00
1.607433597953463433e+01 3.075575931709648714e+00
1.609041835536128318e+01 3.504831239070561377e+00
1.610651682160760245e+01 2.610425532133834992e+00
1.612263139437211734e+01 3.519363436854402227e+00
1.613876208976935800e+01 3.110730522878615734e+00
1.615490892393001587e+01 3.002417627733267036e+00
1.617107191300096147e+01 2.471808833969808550e+00
1.618725107314516620e+01 1.029109024130668848e+00
1.620344642054176632e+01 1.434959762187512311e+00
1.621965797138613041e+01 1.954784665255820286e+00
1.623588574188982747e+01 2.112418187931790037e+00
1.625212974828060197e+01 2.942686451908979262e+00
1.626839000680249114e+01 3.038698732317494322e+00
1.628466653371572548e+01 2.762900251704067500e+00
1.630095934529685664e+01 3.369665669623662207e+00
1.631726845783870772e+01 2.724043647037287741e+00
1.633359388765037323e+01 3.134400097993631285e+00
1.634993565105728308e+01 3.399489589361029740e+00
1.636629376440121675e+01 2.651103368113670200e+00
1.638266824404027489e+01 3.352469119680261400e+00
1.639905910634891484e+01 3.252720210234604004e+00
1.641546636771804657e+01 2.772962457830166816e+00
1.643189004455492608e+01 3.362836700059060213e+00
1.644833015328320514e+01 2.600565466436962847e+00
1.646478671034300234e+01 3.385992649095698415e+00
1.648125973219089246e+01 3.410522509466876517e+00
1.649774923529989934e+01 2.612689976729994701e+00
1.651425523615948521e+01 3.539031893019160879e+00
1.653077775127569637e+01 2.691524528064902722e+00
1.654731679717104242e+01 2.977038142801037512e+00
1.656387239038455306e+01 3.520250907730485324e+00
1.658044454747182783e+01 2.615354768479780656e+00
1.659703328500502195e+01 3.467959220232490480e+00
1.661363861957294219e+01 3.220174573109379157e+00
1.663026056778087991e+01 2.787870417557324565e+00
1.664689914625072475e+01 3.509693331846279740e+00
1.666355437162107833e+01 2.463598970165220781e+00
1.668022626054720448e+01 3.403235347353142259e+00
1.669691482970098306e+01 3.572589543260364042e+00
1.671362009577098107e+01 2.732396022092639765e+00
1.673034207546247387e+01 3.437091181372923909e+00
1.674708078549743107e+01 1.946918668962626109e+00
1.676383624261456973e+01 2.665037990718491567e+00
1.678060846356936153e+01 3.104752035037677604e+00
1.679739746513401144e+01 2.705684346776561000e+00
1.681420326409750388e+01 2.935398969356799004e+00
1.683102587726567378e+01 3.284710751454857469e+00
1.684786532146112137e+01 2.779299681905634589e+00
1.686472161352329380e+01 3.426661020958720716e+00
1.688159477030848521e+01 2.758030387951061702e+00
1.689848480868984737e+01 2.297900878979051154e+00
1.691539174555743941e+01 3.149342457548389707e+00
1.693231559781817452e+01 2.929519300411031146e+00
1.694925638239588395e+01 3.481873148208476376e+00
1.696621411623138798e+01 3.449680769322638785e+00
1.698318881628241783e+01 2.949494343472531810e+00
1.700018049952368671e+01 3.617706369864870375e+00
1.701718918294688265e+01 3.342742928064541985e+00
1.703421488356068281e+01 3.115553604713108715e+00
1.705125761839080667e+01 3.488870694387111282e+00
1.706831740447996992e+01 3.128259163047311553e+00
1.708539425888794483e+01 3.461583831439877468e+00
1.710248819869159220e+01 2.901344551323354004e+00
1.711959924098485786e+01 3.051902442250469694e+00
1.713672740287879037e+01 3.560648376293154449e+00
1.715387270150155175e+01 3.401001174916292502e+00
1.717103515399843872e+01 3.137886697722779950e+00
1.718821477753190763e+01 3.175510667366520767e+00
1.720541158928159575e+01 2.674746838997177356e+00
1.722262560644431417e+01 2.487177381788482577e+00
1.723985684623405490e+01 3.334131786550246002e+00
1.725710532588209745e+01 3.134425318626944179e+00
1.727437106263688449e+01 3.482979390625125848e+00
1.729165407376416042e+01 3.416816937511222285e+00
1.730895437654698199e+01 3.193094618934706919e+00
1.732627198828563309e+01 3.398270458394612614e+00
1.734360692629769218e+01 3.080593520867346058e+00
1.736095920791811054e+01 2.484499727776429800e+00
1.737832885049919440e+01 3.275657606399530408e+00
1.739571587141055886e+01 3.256977322284228205e+00
1.741312028803920597e+01 3.338690892091234375e+00
1.743054211778958518e+01 3.387463166416482263e+00
1.744798137808355420e+01 3.198099990384298152e+00
1.746543808636037198e+01 3.434066971453617612e+00
1.748291226007674126e+01 3.420573310915125731e+00
1.750040391670682638e+01 2.896580300323386314e+00
1.751791307374228168e+01 3.304034126187074261e+00
1.753543974869225153e+01 3.334098816480139060e+00
1.755298395908345199e+01 2.953508787455364271e+00
1.757054572246007496e+01 2.483505205180515762e+00
1.758812505638386270e+01 3.123229770780513892e+00
1.760572197843420028e+01 3.158777164641942470e+00
1.762333650620799119e+01 2.580653404609475121e+00
1.764096865731976393e+01 2.890868408420294244e+00
1.765861844940165071e+01 3.224646339908296078e+00
1.767628590010343714e+01 3.294897192210500148e+00
1.769397102709259428e+01 3.269907471307639923e+00
1.771167384805425016e+01 3.258866257957662604e+00
1.772939438069122886e+01 3.284975856329067412e+00
1.774713264272407542e+01 2.775816437068435505e+00
1.776488865189103805e+01 3.017364515759546340e+00
1.778266242594811430e+01 3.271377326794989937e+00
1.780045398266910084e+01 3.329498414468274881e+00
1.781826333984556499e+01 3.301637643504065078e+00
1.783609051528684830e+01 3.193486134803253051e+00
1.785393552682015539e+01 3.320724772340654773e+00
1.787179839229047218e+01 3.255668696377177707e+00
1.788967912956065831e+01 3.305868382166541775e+00
1.790757775651144357e+01 3.298275070208852355e+00
1.792549429104150249e+01 3.187005129501558454e+00
1.794342875106735136e+01 2.970069922899265080e+00
1.796138115452342987e+01 3.257435347955786042e+00
1.797935151936216158e+01 3.204641233098616482e+00
1.799733986355390414e+01 3.218720692384743565e+00
1.801534620508700968e+01 3.092563354886876503e+00
1.803337056196783905e+01 2.549681193599724782e+00
1.805141295222070497e+01 3.169260683234698117e+00
1.806947339388802121e+01 3.223308559779772153e+00
1.808755190503026711e+01 3.170039705351189507e+00
1.810564850372592005e+01 3.047549708447719219e+00
1.812376320807159047e+01 3.208694664024168031e+00
1.814189603618197211e+01 3.139081430872231238e+00
1.816004700618987755e+01 3.060044969427653694e+00
1.817821613624629862e+01 2.584439960879787890e+00
1.819640344452037084e+01 2.985597375013318899e+00
1.821460894919938411e+01 3.137830316072244496e+00
1.823283266848886086e+01 3.088354740711671820e+00
1.825107462061255248e+01 2.596650958177939117e+00
1.826933482381239671e+01 2.998728499836751826e+00
1.828761329634858512e+01 2.926533246865809623e+00
1.830591005649957737e+01 2.340049739807454898e+00
1.832422512256215796e+01 2.745384467954707031e+00
1.834255851285137595e+01 2.273028496517393027e+00
1.836091024570062658e+01 2.635334234009189203e+00
1.837928033946165485e+01 2.935687706419670917e+00
