# wavelength[um] flux[W/sr/m2/um]
1.293871476671172793e+01 2.818383961709944874e+00
1.295165995299232620e+01 3.141988240707432656e+00
1.296461809093395523e+01 3.146600513189410808e+00
1.297758919349474738e+01 2.947686733556377003e+00
1.299057327364582903e+01 3.313123605473974109e+00
1.300357034437127801e+01 3.144929068191239185e+00
1.301658041866812354e+01 3.005753630666349263e+00
1.302960350954645996e+01 3.390849925107984664e+00
1.304263963002939519e+01 3.153774520484890598e+00
1.305568879315306674e+01 3.671506101346521778e+00
1.306875101196661504e+01 3.503145596808050044e+00
1.308182629953226872e+01 3.413835683281966293e+00
1.309491466892529665e+01 3.252800171359695014e+00
1.310801613323407544e+01 3.745829426440500765e+00
1.312113070556008587e+01 3.506894055862010973e+00
1.313425839901791292e+01 3.766054370007552610e+00
1.314739922673523687e+01 3.312281446090536097e+00
1.316055320185286348e+01 3.893815158450153913e+00
1.317372033752479865e+01 3.681902462884106608e+00
1.318690064691818620e+01 3.995337743442809231e+00
1.320009414321328833e+01 3.307797391599741399e+00
1.321330083960363133e+01 3.618457236201955141e+00
1.322652074929591492e+01 3.468144578224785501e+00
1.323975388551004784e+01 4.030725319194820244e+00
1.325300026147915844e+01 3.344991773826237580e+00
1.326625989044964449e+01 3.548584539037999086e+00
1.327953278568112516e+01 3.623986701820701484e+00
1.329281896044648903e+01 3.895234027626570228e+00
1.330611842803193312e+01 3.745497268614481623e+00
1.331943120173693274e+01 4.056455020857856475e+00
1.333275729487423966e+01 3.562088799570481079e+00
1.334609672076993725e+01 4.249299458389280915e+00
1.335944949276346172e+01 3.200529472076358850e+00
1.337281562420759862e+01 4.143253357607564524e+00
1.338619512846847215e+01 3.659981999672850428e+00
1.339958801892558071e+01 4.315450766761649959e+00
1.341299430897182177e+01 3.647559464876003243e+00
1.342641401201349538e+01 3.962256656450594772e+00
1.343984714147030957e+01 3.472935047155150556e+00
1.345329371077539982e+01 4.228427204882241774e+00
1.346675373337531489e+01 3.397870988706776174e+00
1.348022722273005236e+01 3.057514955786015509e+00
1.349371419231313141e+01 2.355818801571790022e+00
1.350721465561153423e+01 3.246288698138189321e+00
1.352072862612571136e+01 3.529571798482362688e+00
1.353425611736962608e+01 3.666609911932644739e+00
1.354779714287080061e+01 3.625250991068876605e+00
1.356135171617024326e+01 3.780764511320501065e+00
1.357491985082253727e+01 3.819097174279886708e+00
1.358850156039581769e+01 3.659520516597439599e+00
1.360209685847177141e+01 4.030258624240993903e+00
1.361570575864573662e+01 3.466787417341582689e+00
1.362932827452661932e+01 4.153540038041908744e+00
1.364296441973689866e+01 3.286740529394476695e+00
1.365661420791272107e+01 4.223278991224047374e+00
1.367027765270389139e+01 3.056603902019887187e+00
1.368395476777384623e+01 3.595182289623022331e+00
1.369764556679970546e+01 3.075250608803702601e+00
1.371135006347225982e+01 3.621840972614312815e+00
1.372506827149601527e+01 3.003076204228617208e+00
1.373880020458919660e+01 4.491710476482406733e+00
1.375254587648374383e+01 3.218296129514522264e+00
1.376630530092532290e+01 4.288972179825466746e+00
1.378007849167333632e+01 3.541218610807890688e+00
1.379386546250100665e+01 4.092718423868187294e+00
1.380766622719529657e+01 3.952728744079411438e+00
1.382148079955695330e+01 4.028103073423351610e+00
1.383530919340054588e+01 4.035432349778091954e+00
1.384915142255448472e+01 3.453241360028660889e+00
1.386300750086100031e+01 3.106173555356750438e+00
1.387687744217617691e+01 1.243130067330527444e+00
1.389076126036993308e+01 1.325993565385663819e+00
1.390465896932608914e+01 2.132523798489748934e+00
1.391857058294238314e+01 2.436986771010222430e+00
1.393249611513042652e+01 3.287503489059110162e+00
1.394643557981579285e+01 3.098728056958195420e+00
1.396038899093789354e+01 3.451350735411938153e+00
1.397435636245010393e+01 3.313501134068232101e+00
1.398833770831983081e+01 3.097788540040716132e+00
1.400233304252842537e+01 3.716023393873178371e+00
1.401634237907123293e+01 2.495027898985763493e+00
1.403036573195758763e+01 3.497803521809342175e+00
1.404440311521085327e+01 2.807799972865428373e+00
1.405845454286841267e+01 2.926527553879231913e+00
1.407252002898167476e+01 2.805820864079538790e+00
1.408659958761614028e+01 2.827443628368888184e+00
1.410069323285138765e+01 2.739566163022903122e+00
1.411480097878105155e+01 2.574281835841841115e+00
1.412892283951284611e+01 2.709642747209209279e+00
1.414305882916865897e+01 2.469424453161325417e+00
1.415720896188447142e+01 2.524364756371562546e+00
1.417137325181041696e+01 2.286187996535935962e+00
1.418555171311082397e+01 2.103750360455548307e+00
1.419974435996411799e+01 2.510213349688495743e+00
1.421395120656291056e+01 1.941821683879642269e+00
1.422817226711411465e+01 2.437838771874517807e+00
1.424240755583879192e+01 2.139899247244764435e+00
1.425665708697219713e+01 2.019432378747877621e+00
1.427092087476386340e+01 2.085870817175165648e+00
1.428519893347759151e+01 1.703832086087188502e+00
1.429949127739145354e+01 2.394571849600663160e+00
1.431379792079778213e+01 1.448855222299533008e+00
1.432811887800320072e+01 2.022560006024661128e+00
1.434245416332871059e+01 1.798076028360754641e+00
1.435680379110961091e+01 1.567627509765183946e+00
1.437116777569548276e+01 1.952757717041756713e+00
1.438554613145031702e+01 1.354313926789765476e+00
1.439993887275247175e+01 1.955024721301967583e+00
1.441434601399467219e+01 1.194821793008696842e+00
1.442876756958409423e+01 1.777544828783859332e+00
1.444320355394230226e+01 1.486079315896602582e+00
1.445765398150527048e+01 1.363215705761274155e+00
1.447211886672343439e+01 1.656706980132693241e+00
1.448659822406168018e+01 1.144901515330545960e+00
1.450109206799934469e+01 1.591718801930069427e+00
1.451560041303029891e+01 1.133257470391051625e+00
1.453012327366288048e+01 1.479117940509029783e+00
1.454466066441992744e+01 1.253458025552101285e+00
1.455921259983884752e+01 1.258620576813821446e+00
1.457377909447158437e+01 1.443818856691117203e+00
1.458836016288461934e+01 1.056480225901512249e+00
1.460295581965901945e+01 1.466009399576365002e+00
1.461756607939045161e+01 1.058089200854582579e+00
1.463219095668918968e+01 1.333213756242048076e+00
1.464683046618012519e+01 1.157839608431584066e+00
1.466148462250275486e+01 1.149306826981188134e+00
1.467615344031121793e+01 1.286607171373283176e+00
1.469083693427434589e+01 1.035901388833126324e+00
1.470553511907563937e+01 1.348738040276917793e+00
1.472024800941326284e+01 1.012898987070681933e+00
1.473497562000010674e+01 1.227066957136496050e+00
1.474971796556379466e+01 1.122285708072836341e+00
1.476447506084667616e+01 1.107027890311389484e+00
1.477924692060583922e+01 1.259590728337272703e+00
1.479403355961316180e+01 1.007770806843600209e+00
1.480883499265527448e+01 1.328067716240718177e+00
1.482365123453359068e+01 1.045522559345720692e+00
1.483848230006438307e+01 1.222888338076458581e+00
1.485332820407873911e+01 1.148034072534881656e+00
1.486818896142254509e+01 1.104994239666496458e+00
1.488306458695654122e+01 1.272119029984490446e+00
1.489795509555635178e+01 1.021699805096363711e+00
1.491286050211251180e+01 1.192751658653754543e+00
1.492778082153043151e+01 1.014274235515880029e+00
1.494271606873038927e+01 1.059585755578200228e+00
1.495766625864763810e+01 1.116499511415140367e+00
1.497263140623239330e+01 1.289652509186052676e+00
1.498761152644982886e+01 1.060346355979124855e+00
1.500260663428004371e+01 1.058798038309341605e+00
1.501761674471810615e+01 1.109092376229270815e+00
1.503264187277415687e+01 1.347694482256388770e+00
1.504768203347334321e+01 1.199460881401007706e+00
1.506273724185582452e+01 1.271805965642433423e+00
1.507780751297680233e+01 1.375425768888702827e+00
1.509289286190657009e+01 1.075654046248869289e+00
1.510799330373045635e+01 1.464193260561567511e+00
1.512310885354890289e+01 1.036773362325896786e+00
1.513823952647746296e+01 1.353980246751222971e+00
1.515338533764681372e+01 1.155857221648709521e+00
1.516854630220275624e+01 1.170194499191248294e+00
1.518372243530625454e+01 1.286963827084949719e+00
1.519891375213346763e+01 1.040507652618358536e+00
1.521412026787568195e+01 1.399518264970185832e+00
1.522934199773943043e+01 1.030945809075510367e+00
1.524457895694642851e+01 1.351844943316034220e+00
1.525983116073368073e+01 1.162512940263036310e+00
1.527509862435336885e+01 1.189302707539445114e+00
1.529038136307294238e+01 1.334106598900295593e+00
1.530567939217513640e+01 1.055484971488510615e+00
1.532099272695800884e+01 1.403794359983926654e+00
1.533632138273488899e+01 1.059298515812586050e+00
1.535166537483442539e+01 1.434367715579820013e+00
1.536702471860061792e+01 1.229236278333005528e+00
1.538239942939280347e+01 1.284670082106446509e+00
1.539778952258570932e+01 1.473725173068314076e+00
1.541319501356943356e+01 1.129902176264542257e+00
1.542861591774943264e+01 1.572710362164345677e+00
1.544405225054664044e+01 1.138546397015230083e+00
1.545950402739738649e+01 1.593622466189051456e+00
1.547497126375344756e+01 1.429867698561390954e+00
1.549045397508206356e+01 1.375191414539457480e+00
1.550595217686592875e+01 1.776122416652546665e+00
1.552146588460326093e+01 1.190788758151958060e+00
1.553699511380775711e+01 1.966770344027416462e+00
1.555253988000867871e+01 1.247494029001438021e+00
1.556810019875076989e+01 1.900402099547467305e+00
1.558367608559435347e+01 1.703471899440998749e+00
1.559926755611532379e+01 1.603437506311067073e+00
1.561487462590514674e+01 2.090499440281623489e+00
1.563049731057092373e+01 1.430072104034078917e+00
1.564613562573530814e+01 2.266588438274232509e+00
1.566178958703660662e+01 1.492288533870009370e+00
1.567745921012879506e+01 2.024747120341912510e+00
1.569314451068148308e+01 1.902999356577759427e+00
1.570884550437998328e+01 1.841651901734161267e+00
1.572456220692530415e+01 2.367947764429656043e+00
1.574029463403412876e+01 1.497408910578223118e+00
1.575604280143891245e+01 2.568875775423090424e+00
1.577180672488782243e+01 1.948018315176957893e+00
1.578758642014476088e+01 2.126002104526997449e+00
1.580338190298943246e+01 2.368980632070923686e+00
1.581919318921733897e+01 1.802856041936843345e+00
1.583502029463975269e+01 2.819863919192056034e+00
1.585086323508377326e+01 2.051245006121137138e+00
1.586672202639235074e+01 2.417253238899455425e+00
1.588259668442427319e+01 2.399647790249442636e+00
1.589848722505419154e+01 2.385597975790596958e+00
1.591439366417263379e+01 2.835786677039997095e+00
1.593031601768606009e+01 2.470429128562996457e+00
1.594625430151684498e+01 2.546945133485298385e+00
1.596220853160327735e+01 2.502616798301152023e+00
1.597817872389959071e+01 2.523118398999756540e+00
1.599416489437596667e+01 1.973535295362778275e+00
1.601016705901853143e+01 3.004629457075230103e+00
1.602618523382946947e+01 2.577455626861180793e+00
1.604221943482700397e+01 3.106928273758226666e+00
1.605826967804530980e+01 2.773824305287293512e+00
1.607433597953463433e+01 2.936460401819379840e+00
1.609041835536128318e+01 3.332978634505385784e+00
1.610651682160760245e+01 2.430613301920427460e+00
1.612263139437211734e+01 3.236188641176747094e+00
1.613876208976935800e+01 2.951720803212002586e+00
1.615490892393001587e+01 2.836231505950413290e+00
1.617107191300096147e+01 2.404902177206024394e+00
1.618725107314516620e+01 1.033058655234820877e+00
1.620344642054176632e+01 1.439682272720401501e+00
1.621965797138613041e+01 1.874894660870829899e+00
1.623588574188982747e+01 1.735077930048970041e+00
1.625212974828060197e+01 2.758614574000759934e+00
1.626839000680249114e+01 2.848716502190710820e+00
1.628466653371572548e+01 2.641605031205412235e+00
1.630095934529685664e+01 3.132621338963012203e+00
1.631726845783870772e+01 2.292892794240308785e+00
1.633359388765037323e+01 2.935686047303672996e+00
1.634993565105728308e+01 3.211579819242235345e+00
1.636629376440121675e+01 2.544640054496763781e+00
1.638266824404027489e+01 3.127097995615510939e+00
1.639905910634891484e+01 3.071772044892902009e+00
1.641546636771804657e+01 2.649577910300370487e+00
1.643189004455492608e+01 3.135971152892034208e+00
1.644833015328320514e+01 2.466065216281334571e+00
1.646478671034300234e+01 3.195791345350316170e+00
1.648125973219089246e+01 3.215582916973111605e+00
1.649774923529989934e+01 2.503314289636082712e+00
1.651425523615948521e+01 3.340037759540078088e+00
1.653077775127569637e+01 2.558738762273311096e+00
1.654731679717104242e+01 2.653033327156434140e+00
1.656387239038455306e+01 3.300236744796651855e+00
1.658044454747182783e+01 2.500608895893850381e+00
1.659703328500502195e+01 3.260394034170493338e+00
1.661363861957294219e+01 3.025157134139431214e+00
1.663026056778087991e+01 2.638510927242451842e+00
1.664689914625072475e+01 3.231312192097188341e+00
1.666355437162107833e+01 2.130458675627797671e+00
1.668022626054720448e+01 3.172288344828247730e+00
1.669691482970098306e+01 3.364878436711429277e+00
1.671362009577098107e+01 2.609469081944296942e+00
1.673034207546247387e+01 3.181295733602577780e+00
1.674708078549743107e+01 1.916667231390276394e+00
1.676383624261456973e+01 2.534314069552125126e+00
1.678060846356936153e+01 2.911905107249220137e+00
1.679739746513401144e+01 2.478841334245272421e+00
1.681420326409750388e+01 2.419465756968592451e+00
1.683102587726567378e+01 3.043831413073992742e+00
1.684786532146112137e+01 2.631607497087777858e+00
1.686472161352329380e+01 3.154526939835774701e+00
1.688159477030848521e+01 2.358023386728261173e+00
1.689848480868984737e+01 1.572907026706551914e+00
1.691539174555743941e+01 2.729680812618840768e+00
1.693231559781817452e+01 2.718894178449013932e+00
1.694925638239588395e+01 3.260061537692073852e+00
1.696621411623138798e+01 3.244460085050048903e+00
1.698318881628241783e+01 2.783367403356881820e+00
1.700018049952368671e+01 3.428577864690645960e+00
1.701718918294688265e+01 3.150139985331406489e+00
1.703421488356068281e+01 2.954099665214134696e+00
1.705125761839080667e+01 3.305984526925959344e+00
1.706831740447996992e+01 2.948467152235746180e+00
1.708539425888794483e+01 3.220228318798142197e+00
1.710248819869159220e+01 2.450423080024247469e+00
1.711959924098485786e+01 2.838895606418367024e+00
1.713672740287879037e+01 3.349746495046041606e+00
1.715387270150155175e+01 3.195756111979933589e+00
1.717103515399843872e+01 2.909500673872996046e+00
1.718821477753190763e+01 2.943985113762878303e+00
1.720541158928159575e+01 2.189808718047533631e+00
1.722262560644431417e+01 1.862527801673030892e+00
1.723985684623405490e+01 2.992207159654676207e+00
1.725710532588209745e+01 2.921022955207007943e+00
1.727437106263688449e+01 3.261195860318311102e+00
1.729165407376416042e+01 3.202723135063284765e+00
1.730895437654698199e+01 2.975513094950757775e+00
1.732627198828563309e+01 3.116958014766694873e+00
1.734360692629769218e+01 2.671656387850937620e+00
1.736095920791811054e+01 1.858537569974243242e+00
1.737832885049919440e+01 2.929437194606807182e+00
1.739571587141055886e+01 3.016510231905814798e+00
1.741312028803920597e+01 3.097650448664346801e+00
1.743054211778958518e+01 3.182311999639420463e+00
1.744798137808355420e+01 2.990099133447321034e+00
1.746543808636037198e+01 3.213908004750074987e+00
1.748291226007674126e+01 3.187028393161568385e+00
1.750040391670682638e+01 2.531840922490952384e+00
1.751791307374228168e+01 3.020423646227869519e+00
1.753543974869225153e+01 3.034649259352691697e+00
1.755298395908345199e+01 2.511492170471073315e+00
1.757054572246007496e+01 1.768172743872479469e+00
1.758812505638386270e+01 2.756993692543229013e+00
1.760572197843420028e+01 2.808045873330513142e+00
1.762333650620799119e+01 1.912727969114151660e+00
1.764096865731976393e+01 2.330145948812090584e+00
1.765861844940165071e+01 2.922043914110431739e+00
1.767628590010343714e+01 3.042191569214596658e+00
1.769397102709259428e+01 3.034628759422841160e+00
1.771167384805425016e+01 2.981196951691855723e+00
1.772939438069122886e+01 3.007661694309225808e+00
1.774713264272407542e+01 2.163878270160106254e+00
1.776488865189103805e+01 2.529663465962525226e+00
1.778266242594811430e+01 3.014882759159745795e+00
1.780045398266910084e+01 3.102891656342146476e+00
1.781826333984556499e+01 3.079221911268664069e+00
1.783609051528684830e+01 2.936681534411129668e+00
1.785393552682015539e+01 3.106223580276532115e+00
1.787179839229047218e+01 3.039806464566557676e+00
1.788967912956065831e+01 3.091650294834265900e+00
1.790757775651144357e+01 3.083916661832970529e+00
1.792549429104150249e+01 2.935817446648435247e+00
1.794342875106735136e+01 2.585505848134776130e+00
1.796138115452342987e+01 3.013198512816837482e+00
1.797935151936216158e+01 2.975467543830668138e+00
1.799733986355390414e+01 2.965989672585143566e+00
1.801534620508700968e+01 2.718463547032185179e+00
1.803337056196783905e+01 1.936748429755593470e+00
1.805141295222070497e+01 2.872701950424072947e+00
1.806947339388802121e+01 2.978004721704617275e+00
1.808755190503026711e+01 2.925017476908070346e+00
1.810564850372592005e+01 2.714562763259684264e+00
1.812376320807159047e+01 2.968858174824941187e+00
1.814189603618197211e+01 2.895060749209606765e+00
1.816004700618987755e+01 2.745677501294476297e+00
1.817821613624629862e+01 2.067950829669969348e+00
1.819640344452037084e+01 2.664810957319171614e+00
1.821460894919938411e+01 2.863807647569548642e+00
1.823283266848886086e+01 2.796217159775582051e+00
1.825107462061255248e+01 2.096981084966385023e+00
1.826933482381239671e+01 2.650790650476877452e+00
1.828761329634858512e+01 2.529510495891171828e+00
1.830591005649957737e+01 1.672859467663398547e+00
1.832422512256215796e+01 2.247267502711601139e+00
1.834255851285137595e+01 1.628231181643786440e+00
1.836091024570062658e+01 2.350550054712710502e+00
1.837928033946165485e+01 2.631836799538717298e+00
