# wavelength[um] flux[erg/cm2/s/cm]
1.289995678844894478e+01 1.547838843327333927e+08
1.291286319736583721e+01 1.634497548983845711e+08
1.292578251914697951e+01 1.707583535165558457e+08
1.293871476671172793e+01 1.530192204801600277e+08
1.295165995299232620e+01 1.673288851877007484e+08
1.296461809093395523e+01 1.582880696509752572e+08
1.297758919349474738e+01 1.592508102367103100e+08
1.299057327364582903e+01 1.554133961927872300e+08
1.300357034437127801e+01 1.480422979760211110e+08
1.301658041866812354e+01 1.603800280729820132e+08
1.302960350954645996e+01 1.599015695958307981e+08
1.304263963002939519e+01 1.605718367054943740e+08
1.305568879315306674e+01 1.662086081833043694e+08
1.306875101196661504e+01 1.664519093900320232e+08
1.308182629953226872e+01 1.613243761597977579e+08
1.309491466892529665e+01 1.557640346655857563e+08
1.310801613323407544e+01 1.711039677154356241e+08
1.312113070556008587e+01 1.543458303335621059e+08
1.313425839901791292e+01 1.704801377907207906e+08
1.314739922673523687e+01 1.469506437456584275e+08
1.316055320185286348e+01 1.712783665467793643e+08
1.317372033752479865e+01 1.547277493627987504e+08
1.318690064691818620e+01 1.714795197543683648e+08
1.320009414321328833e+01 1.336172683267894834e+08
1.321330083960363133e+01 1.479109947632700801e+08
1.322652074929591492e+01 1.353946301521337926e+08
1.323975388551004784e+01 1.641833597985323966e+08
1.325300026147915844e+01 1.254633818848899007e+08
1.326625989044964449e+01 1.470893887821021676e+08
1.327953278568112516e+01 1.376540999341633618e+08
1.329281896044648903e+01 1.511685515613496006e+08
1.330611842803193312e+01 1.351806977130397558e+08
1.331943120173693274e+01 1.611098171998081505e+08
1.333275729487423966e+01 1.312072253574870825e+08
1.334609672076993725e+01 1.593313971294488609e+08
1.335944949276346172e+01 1.154018257007476687e+08
1.337281562420759862e+01 1.567127296124149263e+08
1.338619512846847215e+01 1.286969676010497808e+08
1.339958801892558071e+01 1.567133464273618460e+08
1.341299430897182177e+01 1.257781510239999890e+08
1.342641401201349538e+01 1.380203729433428943e+08
1.343984714147030957e+01 1.190817633142785132e+08
1.345329371077539982e+01 1.525378199875419140e+08
1.346675373337531489e+01 1.166571512523142546e+08
1.348022722273005236e+01 1.008961145943804085e+08
1.349371419231313141e+01 7.728841733269850910e+07
1.350721465561153423e+01 1.081995027959418297e+08
1.352072862612571136e+01 1.150212239957528561e+08
1.353425611736962608e+01 1.244638531921738386e+08
1.354779714287080061e+01 1.192032906545957923e+08
1.356135171617024326e+01 1.254813761683207452e+08
1.357491985082253727e+01 1.273281268824517429e+08
1.358850156039581769e+01 1.207936588070555478e+08
1.360209685847177141e+01 1.333059602404646426e+08
1.361570575864573662e+01 1.131227974340532124e+08
1.362932827452661932e+01 1.373697986695514619e+08
1.364296441973689866e+01 1.069029914771507382e+08
1.365661420791272107e+01 1.394536461035406291e+08
1.367027765270389139e+01 9.992539604323542118e+07
1.368395476777384623e+01 1.172684366657190770e+08
1.369764556679970546e+01 9.953644413519729674e+07
1.371135006347225982e+01 1.189219778759978712e+08
1.372506827149601527e+01 9.672575364771790802e+07
1.373880020458919660e+01 1.461048740241662860e+08
1.375254587648374383e+01 1.040690993599799871e+08
1.376630530092532290e+01 1.396377896925641596e+08
1.378007849167333632e+01 1.143515637204284072e+08
1.379386546250100665e+01 1.330256832493689805e+08
1.380766622719529657e+01 1.281151224051616490e+08
1.382148079955695330e+01 1.303110493430519849e+08
1.383530919340054588e+01 1.306385340025416762e+08
1.384915142255448472e+01 1.114251244366819561e+08
1.386300750086100031e+01 1.003195097331826538e+08
1.387687744217617691e+01 3.933224296267966181e+07
1.389076126036993308e+01 4.211933602355851978e+07
1.390465896932608914e+01 6.835894978669051826e+07
1.391857058294238314e+01 7.824365041810913384e+07
1.393249611513042652e+01 1.063582074414286613e+08
1.394643557981579285e+01 1.005330898029178828e+08
1.396038899093789354e+01 1.121170061293672919e+08
1.397435636245010393e+01 1.080665265716177821e+08
1.398833770831983081e+01 1.004652585453135520e+08
1.400233304252842537e+01 1.213467824552792162e+08
1.401634237907123293e+01 8.073118995325201750e+07
1.403036573195758763e+01 1.143489831364216805e+08
1.404440311521085327e+01 9.118331415888933837e+07
1.405845454286841267e+01 9.528740198762892187e+07
1.407252002898167476e+01 9.137344992252548039e+07
1.408659958761614028e+01 9.198597872143062949e+07
1.410069323285138765e+01 8.942640506135064363e+07
1.411480097878105155e+01 8.372685997944587469e+07
1.412892283951284611e+01 8.837126971927285194e+07
1.414305882916865897e+01 8.047460193959179521e+07
1.415720896188447142e+01 8.230407215613637865e+07
1.417137325181041696e+01 7.433298863197255135e+07
1.418555171311082397e+01 6.821575979524390399e+07
1.419974435996411799e+01 8.190554145928955078e+07
1.421395120656291056e+01 6.276086541236693412e+07
1.422817226711411465e+01 7.935149580651280284e+07
1.424240755583879192e+01 6.922865672461003065e+07
1.425665708697219713e+01 6.533392871078182012e+07
1.427092087476386340e+01 6.732778911439111829e+07
1.428519893347759151e+01 5.460096795025870204e+07
1.429949127739145354e+01 7.725142963625314832e+07
1.431379792079778213e+01 4.620035962689846009e+07
1.432811887800320072e+01 6.487331144199931622e+07
1.434245416332871059e+01 5.760171564226461202e+07
1.435680379110961091e+01 5.003250649058081955e+07
1.437116777569548276e+01 6.263614163193649054e+07
1.438554613145031702e+01 4.312825052728105336e+07
1.439993887275247175e+01 6.279767781983019412e+07
1.441434601399467219e+01 3.792644489053448290e+07
1.442876756958409423e+01 5.713824369118025154e+07
1.444320355394230226e+01 4.744709100907559693e+07
1.445765398150527048e+01 4.348868770106114447e+07
1.447211886672343439e+01 5.322152777347195894e+07
1.448659822406168018e+01 3.630259917667972296e+07
1.450109206799934469e+01 5.104924754632543027e+07
1.451560041303029891e+01 3.577500573343366385e+07
1.453012327366288048e+01 4.738542915581732243e+07
1.454466066441992744e+01 3.993839068456310034e+07
1.455921259983884752e+01 4.002754004714354873e+07
1.457377909447158437e+01 4.619107660488431156e+07
1.458836016288461934e+01 3.339409089587321505e+07
1.460295581965901945e+01 4.696626301713427901e+07
1.461756607939045161e+01 3.336931586523251608e+07
1.463219095668918968e+01 4.257363230744747072e+07
1.464683046618012519e+01 3.677462812286938727e+07
1.466148462250275486e+01 3.643427221174180508e+07
1.467615344031121793e+01 4.101709671494457126e+07
1.469083693427434589e+01 3.265123986582476646e+07
1.470553511907563937e+01 4.305759192737486213e+07
1.472024800941326284e+01 3.193083401338257268e+07
1.473497562000010674e+01 3.904159034554760158e+07
1.474971796556379466e+01 3.558191833881861717e+07
1.476447506084667616e+01 3.505593106128876656e+07
1.477924692060583922e+01 4.008863163999686390e+07
1.479403355961316180e+01 3.178151053382672369e+07
1.480883499265527448e+01 4.234314265128726512e+07
1.482365123453359068e+01 3.295827959271283820e+07
1.483848230006438307e+01 3.888532630379763991e+07
1.485332820407873911e+01 3.639707203490994871e+07
1.486818896142254509e+01 3.494827222194916010e+07
1.488306458695654122e+01 4.045251145515254885e+07
1.489795509555635178e+01 3.222269731656444818e+07
1.491286050211251180e+01 3.784705413873105496e+07
1.492778082153043151e+01 3.193057606805038080e+07
1.494271606873038927e+01 3.330301058379499614e+07
1.495766625864763810e+01 3.505374450745075196e+07
1.497263140623239330e+01 4.044631215412965417e+07
1.498761152644982886e+01 3.332218682211846113e+07
1.500260663428004371e+01 3.348628260140177980e+07
1.501761674471810615e+01 3.513019396949287504e+07
1.503264187277415687e+01 4.290908233023540676e+07
1.504768203347334321e+01 3.804667397791515291e+07
1.506273724185582452e+01 4.041086315955123305e+07
1.507780751297680233e+01 4.377021102709583938e+07
1.509289286190657009e+01 3.402320349583093822e+07
1.510799330373045635e+01 4.667965736665157974e+07
1.512310885354890289e+01 3.275470401771560684e+07
1.513823952647746296e+01 4.308205768003296107e+07
1.515338533764681372e+01 3.660195536373694241e+07
1.516854630220275624e+01 3.706448876587820053e+07
1.518372243530625454e+01 4.089487601227078587e+07
1.519891375213346763e+01 3.283734135888025537e+07
1.521412026787568195e+01 4.455681730399228632e+07
1.522934199773943043e+01 3.250217559721153975e+07
1.524457895694642851e+01 4.296974421471480280e+07
1.525983116073368073e+01 3.681386403739114106e+07
1.527509862435336885e+01 3.769604646949496120e+07
1.529038136307294238e+01 4.241125893597606570e+07
1.530567939217513640e+01 3.331321317479650676e+07
1.532099272695800884e+01 4.465354187165219337e+07
1.533632138273488899e+01 3.341135333873208985e+07
1.535166537483442539e+01 4.564513749576552957e+07
1.536702471860061792e+01 3.897379653042902052e+07
1.538239942939280347e+01 4.079241085847645253e+07
1.539778952258570932e+01 4.689308414706215262e+07
1.541319501356943356e+01 3.569850438879824430e+07
1.542861591774943264e+01 5.003855879184454679e+07
1.544405225054664044e+01 3.598236667119809240e+07
1.545950402739738649e+01 5.070839838833700866e+07
1.547497126375344756e+01 4.541971817084883898e+07
1.549045397508206356e+01 4.366153178648428619e+07
1.550595217686592875e+01 5.657667115393757820e+07
1.552146588460326093e+01 3.770524673514534533e+07
1.553699511380775711e+01 6.268488183865185827e+07
1.555253988000867871e+01 3.951452886305998266e+07
1.556810019875076989e+01 6.053262430900188535e+07
1.558367608559435347e+01 5.416941789841628820e+07
1.559926755611532379e+01 5.095309159993680567e+07
1.561487462590514674e+01 6.656892963250757009e+07
1.563049731057092373e+01 4.537461549350252748e+07
1.564613562573530814e+01 7.216069986134783924e+07
1.566178958703660662e+01 4.736012356291767955e+07
1.567745921012879506e+01 6.448380550275411457e+07
1.569314451068148308e+01 6.055569619312001765e+07
1.570884550437998328e+01 5.852361806166058034e+07
1.572456220692530415e+01 7.535381407674120367e+07
1.574029463403412876e+01 4.753318713129776716e+07
1.575604280143891245e+01 8.180923585765317082e+07
1.577180672488782243e+01 6.193316513805521280e+07
1.578758642014476088e+01 6.763374503340829909e+07
1.580338190298943246e+01 7.541702365702156723e+07
1.581919318921733897e+01 5.731677357980172336e+07
1.583502029463975269e+01 8.980445592217241228e+07
1.585086323508377326e+01 6.524129471719840169e+07
1.586672202639235074e+01 7.691569993516771495e+07
1.588259668442427319e+01 7.635796624052906036e+07
1.589848722505419154e+01 7.591530893237306178e+07
1.591439366417263379e+01 9.024684584728305042e+07
1.593031601768606009e+01 7.862243418820166588e+07
1.594625430151684498e+01 8.107009515349306166e+07
1.596220853160327735e+01 7.964083649178707600e+07
1.597817872389959071e+01 8.037188787168681622e+07
1.599416489437596667e+01 6.283900391938016564e+07
1.601016705901853143e+01 9.577748184759524465e+07
1.602618523382946947e+01 8.204961361782245338e+07
1.604221943482700397e+01 9.899182891598814726e+07
1.605826967804530980e+01 8.838113468161547184e+07
1.607433597953463433e+01 9.351910007435028255e+07
1.609041835536128318e+01 1.062973268019195497e+08
1.610651682160760245e+01 7.733582366803643107e+07
1.612263139437211734e+01 1.032293975958710313e+08
1.613876208976935800e+01 9.406794572597968578e+07
1.615490892393001587e+01 9.040278131166596711e+07
1.617107191300096147e+01 7.662154586739982665e+07
1.618725107314516620e+01 3.254820324114372581e+07
1.620344642054176632e+01 4.563489939820912480e+07
1.621965797138613041e+01 5.962894814203257859e+07
1.623588574188982747e+01 5.524103149064217508e+07
1.625212974828060197e+01 8.797241096249853075e+07
1.626839000680249114e+01 9.084200595881482959e+07
1.628466653371572548e+01 8.425743096200928092e+07
1.630095934529685664e+01 1.000376971273089349e+08
1.631726845783870772e+01 7.322631717773665488e+07
1.633359388765037323e+01 9.373717900983160734e+07
1.634993565105728308e+01 1.026070203867788315e+08
1.636629376440121675e+01 8.120336191455955803e+07
1.638266824404027489e+01 9.992646615102025867e+07
1.639905910634891484e+01 9.816980500995042920e+07
1.641546636771804657e+01 8.463355224888917804e+07
1.643189004455492608e+01 1.003598527907522172e+08
1.644833015328320514e+01 7.872010222176383436e+07
1.646478671034300234e+01 1.022226989485036582e+08
1.648125973219089246e+01 1.029658015128697753e+08
1.649774923529989934e+01 7.994662233244724572e+07
1.651425523615948521e+01 1.070473976650033742e+08
1.653077775127569637e+01 8.176908799636107683e+07
1.654731679717104242e+01 8.481446166753365099e+07
1.656387239038455306e+01 1.058166482231657803e+08
1.658044454747182783e+01 7.988396352587534487e+07
1.659703328500502195e+01 1.046671492247375399e+08
1.661363861957294219e+01 9.694516578874957561e+07
1.663026056778087991e+01 8.441002999746271968e+07
1.664689914625072475e+01 1.037218126983121037e+08
1.666355437162107833e+01 6.790603305367998779e+07
1.668022626054720448e+01 1.008500845170463175e+08
1.669691482970098306e+01 1.069823710358794332e+08
1.671362009577098107e+01 8.289710740150326490e+07
1.673034207546247387e+01 1.011241200283877552e+08
1.674708078549743107e+01 6.080191936513494700e+07
1.676383624261456973e+01 8.048143977526544034e+07
1.678060846356936153e+01 9.251370270488710701e+07
1.679739746513401144e+01 7.879890549339675903e+07
1.681420326409750388e+01 7.699122117223668098e+07
1.683102587726567378e+01 9.677180874998889863e+07
1.684786532146112137e+01 8.359450017979601026e+07
1.686472161352329380e+01 1.003308332520054281e+08
1.688159477030848521e+01 7.498976032800106704e+07
1.689848480868984737e+01 5.002428534954833984e+07
1.691539174555743941e+01 8.686559536732563376e+07
1.693231559781817452e+01 8.639669810245883465e+07
1.694925638239588395e+01 1.036819473727714717e+08
1.696621411623138798e+01 1.031645482405524552e+08
1.698318881628241783e+01 8.842901373034690320e+07
1.700018049952368671e+01 1.090678844907875508e+08
1.701718918294688265e+01 1.001300716826938689e+08
1.703421488356068281e+01 9.388387083289662004e+07
1.705125761839080667e+01 1.051533581100824773e+08
1.706831740447996992e+01 9.369477761241593957e+07
1.708539425888794483e+01 1.023993963462941051e+08
1.710248819869159220e+01 7.788486658099703491e+07
1.711959924098485786e+01 9.020405632987377048e+07
1.713672740287879037e+01 1.065578777937632948e+08
1.715387270150155175e+01 1.016228464590817243e+08
1.717103515399843872e+01 9.249336331441186368e+07
1.718821477753190763e+01 9.359261605820129812e+07
1.720541158928159575e+01 6.964453727819967270e+07
1.722262560644431417e+01 5.921160383712761849e+07
1.723985684623405490e+01 9.519012372734443843e+07
1.725710532588209745e+01 9.284689211863233149e+07
1.727437106263688449e+01 1.037473740258453041e+08
1.729165407376416042e+01 1.018794032632102817e+08
1.730895437654698199e+01 9.458303569239339232e+07
1.732627198828563309e+01 9.914737300648799539e+07
1.734360692629769218e+01 8.499063851293888688e+07
1.736095920791811054e+01 5.909805310980330408e+07
1.737832885049919440e+01 9.318478239243380725e+07
1.739571587141055886e+01 9.591908891858817637e+07
1.741312028803920597e+01 9.850772259757266939e+07
1.743054211778958518e+01 1.012567360721967220e+08
1.744798137808355420e+01 9.506861462825229764e+07
1.746543808636037198e+01 1.022428727758724540e+08
1.748291226007674126e+01 1.013879531999855191e+08
1.750040391670682638e+01 8.045674254163473845e+07
1.751791307374228168e+01 9.606295833629414439e+07
1.753543974869225153e+01 9.655578079522630572e+07
1.755298395908345199e+01 7.993329202454563975e+07
1.757054572246007496e+01 5.627212288565313071e+07
1.758812505638386270e+01 8.773071761674425006e+07
1.760572197843420028e+01 8.936088525808666646e+07
1.762333650620799119e+01 6.088645582965639979e+07
1.764096865731976393e+01 7.421202030949950218e+07
1.765861844940165071e+01 9.297039314848233759e+07
1.767628590010343714e+01 9.678548342093163729e+07
1.769397102709259428e+01 9.654140536161097884e+07
1.771167384805425016e+01 9.480216843482607603e+07
1.772939438069122886e+01 9.570688087404191494e+07
1.774713264272407542e+01 6.892487910264647007e+07
1.776488865189103805e+01 8.058445154247266054e+07
1.778266242594811430e+01 9.592047918739423156e+07
1.780045398266910084e+01 9.872226563664391637e+07
1.781826333984556499e+01 9.795114845409625769e+07
1.783609051528684830e+01 9.337321295458090305e+07
1.785393552682015539e+01 9.882211766254189610e+07
1.787179839229047218e+01 9.668749045556867123e+07
1.788967912956065831e+01 9.835700519677279890e+07
1.790757775651144357e+01 9.811471265403275192e+07
1.792549429104150249e+01 9.333783711828316748e+07
1.794342875106735136e+01 8.220110986073730886e+07
1.796138115452342987e+01 9.586018399692624807e+07
1.797935151936216158e+01 9.464922046099632978e+07
1.799733986355390414e+01 9.435800317282901704e+07
1.801534620508700968e+01 8.652508347814515233e+07
1.803337056196783905e+01 6.165601229700442404e+07
1.805141295222070497e+01 9.139750505773872137e+07
1.806947339388802121e+01 9.475369585750371218e+07
1.808755190503026711e+01 9.304974490157787502e+07
1.810564850372592005e+01 8.634932803887873888e+07
1.812376320807159047e+01 9.446097465115997195e+07
1.814189603618197211e+01 9.208760086289870739e+07
1.816004700618987755e+01 8.729565341968725622e+07
1.817821613624629862e+01 6.573088218341074139e+07
1.819640344452037084e+01 8.473828026440601051e+07
1.821460894919938411e+01 9.110516539080873132e+07
1.823283266848886086e+01 8.895195091710649431e+07
1.825107462061255248e+01 6.665619317097595334e+07
1.826933482381239671e+01 8.431762862100651860e+07
1.828761329634858512e+01 8.050369014039616287e+07
1.830591005649957737e+01 5.324543192175257206e+07
1.832422512256215796e+01 7.156099538626065850e+07
1.834255851285137595e+01 5.182007774732156098e+07
1.836091024570062658e+01 7.477255155492432415e+07
1.837928033946165485e+01 8.376910710847339034e+07
