# wavelength[um] flux[W/sr/m2/um]
7.229891012046562260e+00 1.043893435107058787e+00
7.237124519209114482e+00 8.911308038811707188e-01
7.244365263496786334e+00 1.059122108247603222e+00
7.251613252150332478e+00 2.635448215437525832e-01
7.258868492417732021e+00 2.851385202632257809e-01
7.266130991554229368e+00 4.629676374581763176e-01
7.273400756822333335e+00 5.130972164060085827e-01
7.280677795491791393e+00 3.591083167943525667e-01
7.287962114839658945e+00 8.775361230512197519e-01
7.295253722150257580e+00 7.300668589535699304e-01
7.302552624715170637e+00 4.957037010025127644e-01
7.309858829833316030e+00 4.711820287399498541e-01
7.317172344810906282e+00 7.416158936851465766e-01
7.324493176961444973e+00 4.926706493037086299e-01
7.331821333605770263e+00 4.336699230487515155e-01
7.339156822072049557e+00 5.180494242690072415e-01
7.346499649695761747e+00 3.662594189336984551e-01
7.353849823819730069e+00 4.143914053777181250e-01
7.361207351794133658e+00 4.629212871900925674e-01
7.368572240976500431e+00 5.277888565153228129e-01
7.375944498731713317e+00 2.291065277512492615e-01
7.383324132432038667e+00 5.406331956026978469e-01
7.390711149457120932e+00 3.326513719729934371e-01
7.398105557193965787e+00 2.858592148739333982e-01
7.405507363036982760e+00 6.000949866223770357e-01
7.412916574387977242e+00 6.534863458923642066e-01
7.420333198656157592e+00 2.479492248949353161e-01
7.427757243258164443e+00 2.842278819392813904e-01
7.435188715618025412e+00 6.523825706403485469e-01
7.442627623167226147e+00 4.014330251562786556e-01
7.450073973344676581e+00 2.170964110206414499e-01
7.457527773596703824e+00 3.989580567123641175e-01
7.464989031377126771e+00 6.507595981206939495e-01
7.472457754147218800e+00 3.293683572035465135e-01
7.479933949375681124e+00 2.569042454544052112e-01
7.487417624538714733e+00 6.759948637307436892e-01
7.494908787120000859e+00 6.303860271692885986e-01
7.502407444610704523e+00 2.599032798581224490e-01
7.509913604509470098e+00 3.642532977880066913e-01
7.517427274322463049e+00 7.454326076831246928e-01
7.524948461563358393e+00 6.988971685644286280e-01
7.532477173753336253e+00 2.663792804469408693e-01
7.540013418421120939e+00 4.669050479209832516e-01
7.547557203102952528e+00 8.344185734820595002e-01
7.555108535342625053e+00 8.225969547107880864e-01
7.562667422691464303e+00 3.065348844423259611e-01
7.570233872708334033e+00 8.696271772147442514e-01
7.577807892959705249e+00 1.144636630827395862e+00
7.585389491019602026e+00 1.248536679893461399e+00
7.592978674469621048e+00 4.206227119272556436e-01
7.600575450898948482e+00 1.159570286386516047e+00
7.608179827904360870e+00 1.340240434713849460e+00
7.615791813090228679e+00 1.283303159788554915e+00
7.623411414068545611e+00 4.792357880344642607e-01
7.631038638458921497e+00 9.968388964571518462e-01
7.638673493888578747e+00 1.039738655443237514e+00
7.646315987992360341e+00 6.033735252488792167e-01
7.653966128412754699e+00 3.035832572317216926e-01
7.661623922799913444e+00 2.953036080366924221e-01
7.669289378811644298e+00 2.446975035960926304e-01
7.676962504113392427e+00 2.470555226171290975e-01
7.684643306378275973e+00 3.055594180378989888e-01
7.692331793287112696e+00 2.784824954503035688e-01
7.700027972528378228e+00 4.518727718767411861e-01
7.707731851798260259e+00 3.897322587623291978e-01
7.715443438800645204e+00 5.636529551326685539e-01
7.723162741247111995e+00 2.735050781642652251e-01
7.730889766856956058e+00 4.913844719656833560e-01
7.738624523357209739e+00 6.202290437665745060e-01
7.746367018482623656e+00 9.804473405382381213e-01
7.754117259975699561e+00 5.102577597950420651e-01
7.761875255586685896e+00 2.536641574434407298e-01
7.769641013073576907e+00 5.199643931031858735e-01
7.777414540202122417e+00 1.085308146271360075e+00
7.785195844745862459e+00 8.670787236734045500e-01
7.792984934486088200e+00 2.613939509929080196e-01
7.800781817211894342e+00 3.359789043773961370e-01
7.808586500720170243e+00 8.287188614956012556e-01
7.816398992815588365e+00 1.225269589289037730e+00
7.824219301310663788e+00 7.919735875292810423e-01
7.832047434025690258e+00 3.756883651263638324e-01
7.839883398788800584e+00 4.019453732611362184e-01
7.847727203435961307e+00 8.905984196665170938e-01
7.855578855810978034e+00 1.344107432006490965e+00
7.863438363765501649e+00 4.436710944386179079e-01
7.871305735159038086e+00 4.695666260145404669e-01
7.879180977858965207e+00 4.267803637295420338e-01
7.887064099740538126e+00 3.346980166033364235e-01
7.894955108686875889e+00 9.444954452261086209e-01
7.902854012588970356e+00 4.623864979970077060e-01
7.910760819345729722e+00 8.076353627583127137e-01
7.918675536863970521e+00 4.240099879898214241e-01
7.926598173058410524e+00 4.327189909246759725e-01
7.934528735851682946e+00 4.012209973257144791e-01
7.942467233174356878e+00 7.661278780276787881e-01
7.950413672964919520e+00 1.666543731964565955e+00
7.958368063169806383e+00 8.348735468081415201e-01
7.966330411743424378e+00 8.820942706311741821e-01
7.974300726648118065e+00 5.952490356662479831e-01
7.982279015854214066e+00 9.986413079386947667e-01
7.990265287339989975e+00 1.679797518401564549e+00
7.998259549091704557e+00 1.164167906035542321e+00
8.006261809103635940e+00 1.200904529757470307e+00
8.014272075378054083e+00 5.783750315017104349e-01
8.022290355925221661e+00 7.852786930253673470e-01
8.030316658763410942e+00 6.078136874723876204e-01
8.038350991918917998e+00 1.522836561808584843e+00
8.046393363426080469e+00 7.736831807110120529e-01
8.054443781327282892e+00 7.875420933934554890e-01
8.062502253672942487e+00 1.439974577544356427e+00
8.070568788521519821e+00 1.385539668118478174e+00
8.078643393939561435e+00 8.645420667263418180e-01
8.086726078001667872e+00 6.602707950100585865e-01
8.094816848790527430e+00 1.855590547692822501e+00
8.102915714396893065e+00 2.221396386408589940e+00
8.111022682919651672e+00 1.936821722877364316e+00
8.119137762465774344e+00 3.227034354185683629e+00
8.127260961150341245e+00 1.415995070588623950e+00
8.135392287096552266e+00 8.307319018525025633e-01
8.143531748435727025e+00 2.396281319508852370e+00
8.151679353307327958e+00 2.799525583919069582e+00
8.159835109858954993e+00 1.738057523567631435e+00
8.167999026246373973e+00 2.438489205724990061e+00
8.176171110633504213e+00 1.264715991345286783e+00
8.184351371192425617e+00 1.564526949322748939e+00
8.192539816103396433e+00 1.401942069099131771e+00
8.200736453554856809e+00 1.951123714450479163e+00
8.208941291743464319e+00 1.716704817164983909e+00
8.217154338874046005e+00 1.972763519242998420e+00
8.225375603159649884e+00 2.505048807497690877e+00
8.233605092821548510e+00 4.038537486908150065e+00
8.241842816089222978e+00 3.953833096806373515e+00
8.250088781200394905e+00 2.107427519760547874e+00
8.258342996401033531e+00 1.789116479846558638e+00
8.266605469945350393e+00 2.104336661981205836e+00
8.274876210095818863e+00 3.848952879478787725e+00
8.283155225123197241e+00 4.151523919581883604e+00
8.291442523306500334e+00 4.375134309292874946e+00
8.299738112933010115e+00 4.479293122538366312e+00
8.308042002298329010e+00 2.076879611795551028e+00
8.316354199706326611e+00 2.495188318042742104e+00
8.324674713469219611e+00 1.944324157619866211e+00
8.333003551907516737e+00 3.642093673675821819e+00
8.341340723350057829e+00 3.252045876200247321e+00
8.349686236134026274e+00 3.782531271799976391e+00
8.358040098604922363e+00 3.057751519890205216e+00
8.366402319116609476e+00 4.370257517200755615e+00
8.374772906031305197e+00 4.878317918637772976e+00
8.383151867719606187e+00 3.851178479144817590e+00
8.391539212560473970e+00 2.755193518053042467e+00
8.399934948941243817e+00 2.484406309674472180e+00
8.408339085257667378e+00 3.548916029215162471e+00
8.416751629913893140e+00 4.539586138237188706e+00
8.425172591322457549e+00 4.303907291567825588e+00
8.433601977904316982e+00 3.931489617964376126e+00
8.442039798088842417e+00 4.140902367103777237e+00
8.450486060313872727e+00 5.411591726830924820e+00
8.458940773025680926e+00 3.839849699086167689e+00
8.467403944678963512e+00 3.587138213695538091e+00
8.475875583736875996e+00 4.607357193758650382e+00
8.484355698671075530e+00 5.847453438771543333e+00
8.492844297961685385e+00 4.356650257032165463e+00
8.501341390097307382e+00 5.312532760386066144e+00
8.509846983575016566e+00 4.965864935646215450e+00
8.518361086900416268e+00 4.057154498161082756e+00
8.526883708587609689e+00 4.438349329341516381e+00
8.535414857159230095e+00 5.060176485310250882e+00
8.543954541146415949e+00 3.479838805948926250e+00
8.552502769088842882e+00 4.601788836865464916e+00
8.561059549534769886e+00 5.400999713095417931e+00
8.569624891040954040e+00 5.267561102851303190e+00
8.578198802172744664e+00 4.839279517047542001e+00
8.586781291504054892e+00 4.622553642455647704e+00
8.595372367617367004e+00 6.550693653569728880e+00
8.603972039103767955e+00 6.066560905895464373e+00
8.612580314562926276e+00 4.946943391550865599e+00
8.621197202603104515e+00 4.142305483482810580e+00
8.629822711841203642e+00 5.842507513242779282e+00
8.638456850902732853e+00 6.546038276345714557e+00
8.647099628421834439e+00 6.718111387317210692e+00
8.655751053041287335e+00 5.947699270662664794e+00
8.664411133412508903e+00 5.292690523605201314e+00
8.673079878195581571e+00 4.774021068264170609e+00
8.681757296059268825e+00 5.341293255115250993e+00
8.690443395680977900e+00 4.966246294164667674e+00
8.699138185746802421e+00 5.156358620379895008e+00
8.707841674951529498e+00 5.410740387192624290e+00
8.716553871998655723e+00 5.917561373542874037e+00
8.725274785600383609e+00 6.649698399740996635e+00
8.734004424477626927e+00 6.885781064787718897e+00
8.742742797360028462e+00 6.807868958957113747e+00
8.751489912985945807e+00 5.970398219764879499e+00
8.760245780102499324e+00 6.206391316818419490e+00
8.769010407465557932e+00 6.492536860119964892e+00
8.777783803839753318e+00 5.858760909076071499e+00
8.786565977998490595e+00 5.949074305786756334e+00
8.795356938723937645e+00 4.281294787636821475e+00
8.804156694807060646e+00 4.807855980650738381e+00
8.812965255047608082e+00 5.677763393251995971e+00
8.821782628254135616e+00 6.819591645053946216e+00
8.830608823244022076e+00 7.028941589064658935e+00
8.839443848843473006e+00 6.819003294366005719e+00
8.848287713887497574e+00 6.405601491908077705e+00
8.857140427219976075e+00 6.343695966209820014e+00
8.866001997693627956e+00 7.008676580759864549e+00
8.874872434170020696e+00 6.716152823064550859e+00
8.883751745519582244e+00 6.552647957014118063e+00
8.892639940621625882e+00 6.843161344293913650e+00
8.901537028364346682e+00 5.471899138964006148e+00
8.910443017644842811e+00 6.905918221060394657e+00
8.919357917369106659e+00 4.265852728388695780e+00
8.928281736452028383e+00 6.188865210610251744e+00
8.937214483817424338e+00 6.906237633761517891e+00
8.946156168398053055e+00 6.573478719845859075e+00
8.955106799135602813e+00 6.722170228951414472e+00
8.964066384980702296e+00 7.120418342960858737e+00
8.973034934892920589e+00 6.934588438615987727e+00
8.982012457840815145e+00 6.952306137092755911e+00
8.990998962801914018e+00 6.818199062935413224e+00
8.999994458762728300e+00 6.006864259967395370e+00
9.008998954718750340e+00 6.390013731438194178e+00
9.018012459674482173e+00 6.988420218589633137e+00
9.027034982643428407e+00 6.024080095229906284e+00
9.036066532648110439e+00 6.081051277349941664e+00
9.045107118720064676e+00 6.101328151151902190e+00
9.054156749899895829e+00 5.949980982456922085e+00
9.063215435237234274e+00 6.994472383705978125e+00
9.072283183790759153e+00 6.879619033991861698e+00
9.081360004628230342e+00 6.327486001943698923e+00
9.090445906826463585e+00 6.462272245831868211e+00
9.099540899471353583e+00 6.771604517072265850e+00
9.108644991657907752e+00 7.040447252324844918e+00
9.117758192490214242e+00 7.072563978860865852e+00
9.126880511081456149e+00 6.700627970683244783e+00
9.136011956553980795e+00 6.611290612144166801e+00
9.145152538039223344e+00 6.808845444101343070e+00
9.154302264677752987e+00 6.493001219236893107e+00
9.163461145619306691e+00 5.956700712885352189e+00
9.172629190022773216e+00 6.498144578451626963e+00
9.181806407056209096e+00 6.394061939902710101e+00
9.190992805896815554e+00 5.946738092521496100e+00
9.200188395730981128e+00 6.667471571244675488e+00
9.209393185754311872e+00 6.587630926660126285e+00
9.218607185171599383e+00 6.582870207079843716e+00
9.227830403196843889e+00 6.603972764769940440e+00
9.237062849053257807e+00 6.723246538634338521e+00
9.246304531973295937e+00 6.183502525511199721e+00
9.255555461198628819e+00 6.697548840739694143e+00
9.264815645980180037e+00 6.489002106481626342e+00
9.274085095578147531e+00 6.351562683324060821e+00
9.283363819261991168e+00 6.547856869008967351e+00
9.292651826310423857e+00 6.141041118168866220e+00
9.301949126011466618e+00 6.444668684414287974e+00
9.311255727662413051e+00 5.813855223336695133e+00
9.320571640569852434e+00 5.871109392326454568e+00
9.329896874049707023e+00 6.024657244464652450e+00
9.339231437427212512e+00 6.197132252411836184e+00
9.348575340036930470e+00 6.449799682679970836e+00
9.357928591222769654e+00 6.249124581463013861e+00
9.367291200337987789e+00 6.160983864454548709e+00
9.376663176745186234e+00 5.524205308690807392e+00
9.386044529816329529e+00 6.274998374803614887e+00
9.395435268932773809e+00 6.109905770163100769e+00
9.404835403485281020e+00 6.250059897671954801e+00
9.414244942873983391e+00 5.984948075750399887e+00
9.423663896508406523e+00 5.909663670175015149e+00
9.433092273807510253e+00 5.666431293468870756e+00
9.442530084199674434e+00 5.503770760265117801e+00
9.451977337122700717e+00 5.598461469713477356e+00
9.461434042023851632e+00 5.406682622105503100e+00
9.470900208359843475e+00 5.288330263254791497e+00
9.480375845596832107e+00 5.799344988836468318e+00
9.489860963210444922e+00 5.452854560694329500e+00
9.499355570685795058e+00 5.468304096241481282e+00
9.508859677517522258e+00 5.212739958797847351e+00
9.518373293209727137e+00 5.206686722419015645e+00
9.527896427276015601e+00 5.136913602729511474e+00
9.537429089239532587e+00 4.513049328636149049e+00
9.546971288632937203e+00 5.176374929999219887e+00
9.556523034998413380e+00 4.843560224356755484e+00
9.566084337887714284e+00 4.784129860046441252e+00
9.575655206862155211e+00 4.775702798482623024e+00
9.585235651492601150e+00 4.723824166150636827e+00
9.594825681359491654e+00 4.537377350747340721e+00
9.604425306052856826e+00 4.414076973532799819e+00
9.614034535172327978e+00 4.627694289575598141e+00
9.623653378327144736e+00 4.228644724610497896e+00
9.633281845136142607e+00 4.172311376307011876e+00
9.642919945227788503e+00 4.414459338172727954e+00
9.652567688240175414e+00 4.597526733967914225e+00
9.662225083821059712e+00 4.878233296323961632e+00
9.671892141627827399e+00 4.742224511169231604e+00
9.681568871327542070e+00 5.065179908438945056e+00
9.691255282596946685e+00 5.112345060628524784e+00
9.700951385122440485e+00 4.876810032761905944e+00
9.710657188600118062e+00 4.791362489862879492e+00
9.720372702735790682e+00 4.557674727864839070e+00
9.730097937244991613e+00 4.472967320210147868e+00
9.739832901852937042e+00 4.867408294325953122e+00
9.749577606294584697e+00 4.656137307967183503e+00
9.759332060314648061e+00 4.626845376756149264e+00
9.769096273667583930e+00 4.405574697439407217e+00
9.778870256117615511e+00 4.451553274510115621e+00
9.788654017438732424e+00 4.517801392126897575e+00
9.798447567414664050e+00 4.544536353349024616e+00
9.808250915838973683e+00 4.355433806309013001e+00
9.818064072515031881e+00 4.512287242543267851e+00
9.827887047255972064e+00 4.375287091725160948e+00
9.837719849884754453e+00 4.469874747197764009e+00
9.847562490234214039e+00 4.487723962351846119e+00
9.857414978147000184e+00 4.334615593237349351e+00
9.867277323475576623e+00 4.806668379028921301e+00
9.877149536082288961e+00 4.963827177829046811e+00
9.887031625839359350e+00 4.737066834901916934e+00
9.896923602628888261e+00 4.884630346244884791e+00
9.906825476342849157e+00 4.870810979278187069e+00
9.916737256883115137e+00 4.872890739583763065e+00
9.926658954161467818e+00 4.331732697459924175e+00
9.936590578099599114e+00 4.367270963554362062e+00
9.946532138629125441e+00 5.150593759862971410e+00
9.956483645691628581e+00 4.776002263997924047e+00
9.966445109238607714e+00 5.215795163574151516e+00
9.976416539231488301e+00 5.312352918658263867e+00
9.986397945641751761e+00 5.001852974242792627e+00
9.996389338450816453e+00 5.187927245448225477e+00
1.000639072765004123e+01 5.260575801798725415e+00
1.001640212324083024e+01 5.292087557230959582e+00
1.002642353523456720e+01 3.923474334166256128e+00
1.003645497365266870e+01 5.116180935650650241e+00
1.004649644852658774e+01 5.200051064486235219e+00
1.005654796989779420e+01 5.350903964503086918e+00
1.006660954781781925e+01 5.174164261367753426e+00
1.007668119234822868e+01 5.509443881395498011e+00
1.008676291356065136e+01 5.081608432517209728e+00
1.009685472153683961e+01 5.494755963752120387e+00
1.010695662636857328e+01 5.574394549781805708e+00
1.011706863815775748e+01 4.028742342942720711e+00
1.012719076701644383e+01 4.257879764280684931e+00
1.013732302306676303e+01 4.584364749971261865e+00
1.014746541644093547e+01 5.374653214416634128e+00
1.015761795728136363e+01 5.377106145311733698e+00
1.016778065574060363e+01 5.425431351245117106e+00
1.017795352198134040e+01 5.187144403821061012e+00
1.018813656617644803e+01 5.676147234162421285e+00
1.019832979850896315e+01 5.310283228465404015e+00
1.020853322917211337e+01 5.151803406693582943e+00
1.021874686836936519e+01 3.855943294098826524e+00
1.022897072631432991e+01 4.980796482546796966e+00
1.023920481323086840e+01 5.761321961141680603e+00
1.024944913935308044e+01 4.696812832353055356e+00
1.025970371492529942e+01 4.293769835063802276e+00
1.026996855020209765e+01 4.180541013734926814e+00
1.028024365544828811e+01 4.765871512966438850e+00
1.029052904093896892e+01 4.335215953872664230e+00
1.030082471695954105e+01 4.474072015389115364e+00
1.031113069380570302e+01 4.212331251027066514e+00
1.032144698178340825e+01 5.161451287269591681e+00
1.033177359120896099e+01 4.968106157614015750e+00
1.034211053240895950e+01 5.179540046768809525e+00
1.035245781572035639e+01 4.735812933564981009e+00
1.036281545149045868e+01 5.023777498563248400e+00
1.037318345007685672e+01 5.470708226107459105e+00
1.038356182184754672e+01 5.229329311720841034e+00
1.039395057718094506e+01 5.154521841502671009e+00
1.040434972646577272e+01 5.189530962630859001e+00
1.041475928010119567e+01 5.270654007168539046e+00
1.042517924849676270e+01 4.893166904980853715e+00
1.043560964207244091e+01 5.233203633771474017e+00
1.044605047125863351e+01 4.879520053072222474e+00
1.045650174649616382e+01 4.678553941819920681e+00
1.046696347823632323e+01 4.589551187533160714e+00
1.047743567694081790e+01 4.917318635842995889e+00
1.048791835308187714e+01 4.961590429164837168e+00
1.049841151714219301e+01 4.156781214999589302e+00
1.050891517961488475e+01 4.106542193718463629e+00
1.051942935100361431e+01 3.606742499094386822e+00
1.052995404182255434e+01 2.375182392520349683e+00
1.054048926259641661e+01 3.736062962260959797e+00
1.055103502386043246e+01 4.131940682837731416e+00
1.056159133616034929e+01 4.795093178753318419e+00
1.057215821005249445e+01 4.626908288756130361e+00
1.058273565610372025e+01 4.909563343602945551e+00
1.059332368489147136e+01 4.913812246721716015e+00
1.060392230700380445e+01 5.219691408409074640e+00
1.061453153303934371e+01 5.218745803198222788e+00
1.062515137360728978e+01 4.974768210116470968e+00
1.063578183932750854e+01 4.812202456303542597e+00
1.064642294083046359e+01 5.430702984226402741e+00
1.065707468875722519e+01 5.350785041298905753e+00
1.066773709375955193e+01 5.604261845990601287e+00
1.067841016649985519e+01 5.411704931640852756e+00
1.068909391765121519e+01 5.798655767540502382e+00
1.069978835789740934e+01 5.675024654279073211e+00
1.071049349793284122e+01 5.595045064662098611e+00
1.072120934846262230e+01 5.699117365688672443e+00
1.073193592020264830e+01 5.204638843260942949e+00
1.074267322387948376e+01 5.621009651467084645e+00
1.075342127023045435e+01 4.627585242013097400e+00
1.076418007000360966e+01 5.315039029541819282e+00
1.077494963395772487e+01 5.927178932699526115e+00
1.078572997286235946e+01 5.437797360740895591e+00
1.079652109749786604e+01 5.826283564382849889e+00
1.080732301865535838e+01 5.480256316370518910e+00
1.081813574713675052e+01 5.403052407774319832e+00
1.082895929375480470e+01 5.264800952278685386e+00
1.083979366933308341e+01 3.991242968750842834e+00
1.085063888470592630e+01 5.240560173698529667e+00
1.086149495071854787e+01 5.274855861644353716e+00
1.087236187822703393e+01 5.484652799499674991e+00
1.088323967809830783e+01 5.442909217135446731e+00
1.089412836121015538e+01 5.254989194729028590e+00
1.090502793845127272e+01 5.208608087984244683e+00
1.091593842072125575e+01 4.474842089424156732e+00
1.092685981893055747e+01 4.666408748941515583e+00
1.093779214400056965e+01 5.131166555792058936e+00
1.094873540686364244e+01 5.064244078546042971e+00
1.095968961846305412e+01 5.106036946545052579e+00
1.097065478975298625e+01 4.978618723521431200e+00
1.098163093169861249e+01 4.949003408070063337e+00
1.099261805527609326e+01 4.245658711454557199e+00
1.100361617147250470e+01 3.561082745416463080e+00
1.101462529128598611e+01 4.635333469444870680e+00
1.102564542572569728e+01 4.609028232822032223e+00
1.103667658581177058e+01 4.349487416089887759e+00
1.104771878257536777e+01 4.452563124076975853e+00
1.105877202705865159e+01 4.308580140160463756e+00
1.106983633031488701e+01 4.056762541708874181e+00
1.108091170340838083e+01 3.759895327197324999e+00
1.109199815741450301e+01 4.089228175764312745e+00
1.110309570341971686e+01 4.300635102858926473e+00
1.111420435252153993e+01 4.404825396731388842e+00
1.112532411582863290e+01 4.211073821580165522e+00
1.113645500446078351e+01 4.374261978782260307e+00
1.114759702954887644e+01 3.276228640872108411e+00
1.115875020223492164e+01 3.636718332352450567e+00
1.116991453367207754e+01 3.528945562130986868e+00
1.118109003502470777e+01 3.636380790964054643e+00
1.119227671746831376e+01 3.597676953616829376e+00
1.120347459218956310e+01 3.373192689270020139e+00
1.121468367038634106e+01 3.201013692133501731e+00
1.122590396326773821e+01 3.088098484869279403e+00
1.123713548205403256e+01 2.958615105130008249e+00
1.124837823797674297e+01 3.165662399424578943e+00
1.125963224227863257e+01 3.141006034453243334e+00
1.127089750621371778e+01 2.670419693999035005e+00
1.128217404104722554e+01 2.853831322265900639e+00
1.129346185805569291e+01 2.973336869009670647e+00
1.130476096852695456e+01 2.840220571040930508e+00
1.131607138376011612e+01 2.939009522741313329e+00
1.132739311506561641e+01 2.709236908738369198e+00
1.133872617376518122e+01 2.854900400048197007e+00
1.135007057119186236e+01 2.783512488903949755e+00
1.136142631869005903e+01 2.800047965834730146e+00
1.137279342761551248e+01 2.474681902723308902e+00
1.138417190933534684e+01 2.504443918139867886e+00
1.139556177522804603e+01 2.322227736524295594e+00
1.140696303668344669e+01 2.358723929903760563e+00
1.141837570510285005e+01 2.270920973723225877e+00
1.142979979189892958e+01 2.117789580565007324e+00
1.144123530849573278e+01 2.207399382638474350e+00
1.145268226632879305e+01 2.301805550626627728e+00
1.146414067684506044e+01 1.986740240244913247e+00
1.147561055150295850e+01 2.142243632655740360e+00
1.148709190177237893e+01 2.099286203067082468e+00
1.149858473913466561e+01 1.982624803161266103e+00
1.151008907508264123e+01 1.935687151676145357e+00
1.152160492112064460e+01 1.939876565002808473e+00
1.153313228876454133e+01 2.095115839961116500e+00
1.154467118954168825e+01 1.895503952106682766e+00
1.155622163499099919e+01 1.756442196084645913e+00
1.156778363666291476e+01 1.908736477498660822e+00
1.157935720611939345e+01 1.838301548526433127e+00
1.159094235493406444e+01 1.818596316494590415e+00
1.160253909469204991e+01 1.642060151163093007e+00
1.161414743699006635e+01 1.748163216154425381e+00
1.162576739343652221e+01 1.646715141128048732e+00
1.163739897565136694e+01 1.536791535944196152e+00
1.164904219526613538e+01 1.795000647319122900e+00
1.166069706392407035e+01 1.513532232875815398e+00
1.167236359328002493e+01 1.386743769455624831e+00
1.168404179500053175e+01 1.784665164958460393e+00
1.169573168076382252e+01 1.463267734636460649e+00
1.170743326225975878e+01 1.334419387662870493e+00
1.171914655118992599e+01 1.647759396136006638e+00
1.173087155926761760e+01 1.371493759697119730e+00
1.174260829821783325e+01 1.311137244587147421e+00
1.175435677977733384e+01 1.560374480269585584e+00
1.176611701569460777e+01 1.494931199758238849e+00
1.177788901772987806e+01 1.227281107313480168e+00
1.178967279765513254e+01 1.376844335692469778e+00
1.180146836725415938e+01 1.409219970019143009e+00
1.181327573832253641e+01 1.307813512934546507e+00
1.182509492266764717e+01 1.298488264251070889e+00
1.183692593210868438e+01 1.604800956344170304e+00
1.184876877847663401e+01 1.467332545691344414e+00
1.186062347361432678e+01 1.204998934976361014e+00
1.187249002937649855e+01 1.543329470113107060e+00
1.188436845762971572e+01 2.109498228108140250e+00
1.189625877025236811e+01 1.112581130821298059e+00
1.190816097913477911e+01 1.409719588635007348e+00
1.192007509617916661e+01 2.695750715609587900e+00
1.193200113329961809e+01 1.080766766768921583e+00
1.194393910242220258e+01 1.409825646606369220e+00
1.195588901548488714e+01 2.677800127490010951e+00
1.196785088443757417e+01 1.496493784539678185e+00
1.197982472124212805e+01 1.564610093968994864e+00
1.199181053787241602e+01 2.270427144372725081e+00
1.200380834631422822e+01 1.682874100575860732e+00
1.201581815856538427e+01 1.416793098212084878e+00
1.202783998663571730e+01 2.238578461215779303e+00
1.203987384254702775e+01 2.254377925908824576e+00
1.205191973833318109e+01 1.266710236523581390e+00
1.206397768604006693e+01 1.734802833529615507e+00
1.207604769772563813e+01 2.141080610653191219e+00
1.208812978545991257e+01 1.170509752598729802e+00
1.210022396132499090e+01 1.372577034103072080e+00
1.211233023741503700e+01 2.687111509260848408e+00
1.212444862583633132e+01 1.090655892380818726e+00
1.213657913870727256e+01 1.260686108421278373e+00
1.214872178815835468e+01 2.234589296328203911e+00
1.216087658633222013e+01 1.265153478357566863e+00
1.217304354538368472e+01 1.712029329953564716e+00
1.218522267747971277e+01 2.292836969158118077e+00
1.219741399479943134e+01 1.474001723698570077e+00
1.220961750953417990e+01 1.273172581267662862e+00
1.222183323388744647e+01 1.701504144855613632e+00
1.223406118007494747e+01 1.862451286988197952e+00
1.224630136032464556e+01 1.199346806013764200e+00
1.225855378687672292e+01 1.709967112986022775e+00
1.227081847198362219e+01 2.019304425218598098e+00
1.228309542791001974e+01 1.148775085900453075e+00
1.229538466693285770e+01 1.637537991146851724e+00
1.230768620134138125e+01 2.187503948960044298e+00
1.232000004343713506e+01 1.240065453889680924e+00
1.233232620553395975e+01 1.804961601042599950e+00
1.234466469995803273e+01 1.908121534775675476e+00
1.235701553904784689e+01 1.405768117703392495e+00
1.236937873515422659e+01 1.699951253514317973e+00
1.238175430064036320e+01 1.673922940783498570e+00
1.239414224788182928e+01 1.686413523855082364e+00
1.240654258926657327e+01 1.440586528459498750e+00
1.241895533719494793e+01 1.739489559943210528e+00
1.243138050407970141e+01 1.769558100655179933e+00
1.244381810234597729e+01 1.340773388500881458e+00
1.245626814443139274e+01 2.053391228811643376e+00
1.246873064278601007e+01 1.530333837762884786e+00
1.248120560987228522e+01 1.255669025900922442e+00
1.249369305816520281e+01 2.110669204142145094e+00
1.250619300015223345e+01 1.747743942184196486e+00
1.251870544833331600e+01 1.237860065726386072e+00
1.253123041522088243e+01 1.761785884571571703e+00
1.254376791333988095e+01 1.841227484930525016e+00
1.255631795522783989e+01 1.483671611976921545e+00
1.256888055343483224e+01 1.736381735037651808e+00
1.258145572052343297e+01 1.995216741347176637e+00
1.259404346906877592e+01 1.554826488688182629e+00
1.260664381165862302e+01 1.897364719283945345e+00
1.261925676089335191e+01 1.943541711237792402e+00
1.263188232938587952e+01 1.576233896491698872e+00
1.264452052976177043e+01 1.946773868261766349e+00
1.265717137465927955e+01 2.279079322449201417e+00
1.266983487672921349e+01 1.995149628028970223e+00
1.268251104863505674e+01 2.277770575400879682e+00
1.269519990305300539e+01 2.318118044919772469e+00
1.270790145267191740e+01 1.788137641545763490e+00
1.272061571019333925e+01 2.115909311355984812e+00
1.273334268833151661e+01 2.462796492691019079e+00
1.274608239981345470e+01 2.267320967602473036e+00
1.275883485737886680e+01 2.176762105910476031e+00
1.277160007378020090e+01 2.734134754213414453e+00
1.278437806178266989e+01 2.274428392309933766e+00
1.279716883416425510e+01 2.573402814270506767e+00
1.280997240371574897e+01 2.379348807298929724e+00
1.282278878324071059e+01 2.759246164422408221e+00
1.283561798555550659e+01 2.242078460936625550e+00
1.284846002348936622e+01 3.000377273715670867e+00
1.286131490988431381e+01 2.611602111979648200e+00
1.287418265759523628e+01 2.683506658429917202e+00
1.288706327948990271e+01 2.701701466585962219e+00
1.289995678844894478e+01 2.957379399434369560e+00
1.291286319736583721e+01 3.065355016459945237e+00
1.292578251914697951e+01 3.360856991906463254e+00
