# wavelength[um] flux[erg/cm2/s/cm]
7.229891012046562260e+00 3.226632684772762656e+07
7.237124519209114482e+00 2.697449201072937250e+07
7.244365263496786334e+00 2.851266819112867489e+07
7.251613252150332478e+00 8.238052816458683461e+06
7.258868492417732021e+00 9.145952233590751886e+06
7.266130991554229368e+00 1.385925335524730198e+07
7.273400756822333335e+00 1.008518129427699745e+07
7.280677795491791393e+00 9.417624827696636319e+06
7.287962114839658945e+00 2.496405000307403877e+07
7.295253722150257580e+00 2.265434353201731667e+07
7.302552624715170637e+00 1.467343632082226872e+07
7.309858829833316030e+00 1.356718443793343753e+07
7.317172344810906282e+00 2.352388584801582247e+07
7.324493176961444973e+00 1.601269985098050348e+07
7.331821333605770263e+00 1.266070127442827635e+07
7.339156822072049557e+00 1.159132132505800761e+07
7.346499649695761747e+00 1.080003065277485177e+07
7.353849823819730069e+00 1.343966505472649075e+07
7.361207351794133658e+00 1.483989428113744035e+07
7.368572240976500431e+00 1.739444820874237269e+07
7.375944498731713317e+00 7.359805756868503056e+06
7.383324132432038667e+00 1.609846426749045961e+07
7.390711149457120932e+00 1.093421647902662493e+07
7.398105557193965787e+00 9.272059323515441269e+06
7.405507363036982760e+00 1.921108311963821948e+07
7.412916574387977242e+00 1.764395132522315904e+07
7.420333198656157592e+00 7.936150093737419695e+06
7.427757243258164443e+00 9.254590949910789728e+06
7.435188715618025412e+00 2.151157450177822262e+07
7.442627623167226147e+00 1.320323320607041381e+07
7.450073973344676581e+00 6.843186965248231776e+06
7.457527773596703824e+00 1.167437974703119695e+07
7.464989031377126771e+00 1.624371144488164969e+07
7.472457754147218800e+00 1.008762994021710753e+07
7.479933949375681124e+00 8.278813179152715020e+06
7.487417624538714733e+00 2.239691775021393597e+07
7.494908787120000859e+00 2.098060599469384551e+07
7.502407444610704523e+00 8.387568893017790280e+06
7.509913604509470098e+00 1.208755112445293739e+07
7.517427274322463049e+00 2.402221810707402602e+07
7.524948461563358393e+00 2.341266908569193631e+07
7.532477173753336253e+00 8.596728822277935222e+06
7.540013418421120939e+00 1.562800280626720563e+07
7.547557203102952528e+00 2.760475227308694273e+07
7.555108535342625053e+00 2.658176301553278416e+07
7.562667422691464303e+00 1.006529579376576468e+07
7.570233872708334033e+00 2.757828392044976354e+07
7.577807892959705249e+00 2.616912784909607470e+07
7.585389491019602026e+00 3.403800542292890698e+07
7.592978674469621048e+00 1.315464029497130774e+07
7.600575450898948482e+00 3.700023988737737387e+07
7.608179827904360870e+00 4.012488012924433500e+07
7.615791813090228679e+00 3.086110926245315373e+07
7.623411414068545611e+00 1.557468731721544266e+07
7.631038638458921497e+00 3.314604926763683930e+07
7.638673493888578747e+00 3.430880493917687237e+07
7.646315987992360341e+00 1.929477868879918382e+07
7.653966128412754699e+00 9.639704653234768659e+06
7.661623922799913444e+00 9.189913144082622603e+06
7.669289378811644298e+00 7.630627926154773682e+06
7.676962504113392427e+00 7.814204436437341385e+06
7.684643306378275973e+00 9.835286258220160380e+06
7.692331793287112696e+00 8.845215039901608601e+06
7.700027972528378228e+00 1.485326320565949194e+07
7.707731851798260259e+00 1.269821252726750635e+07
7.715443438800645204e+00 1.829186010269105807e+07
7.723162741247111995e+00 8.775478386663822457e+06
7.730889766856956058e+00 1.617249493891455233e+07
7.738624523357209739e+00 2.024340239780933037e+07
7.746367018482623656e+00 3.137895539843171462e+07
7.754117259975699561e+00 1.689894015998944268e+07
7.761875255586685896e+00 8.167455846313505433e+06
7.769641013073576907e+00 1.683336680709533021e+07
7.777414540202122417e+00 3.515815829974050075e+07
7.785195844745862459e+00 2.759498363964614645e+07
7.792984934486088200e+00 8.312696086546471342e+06
7.800781817211894342e+00 1.101168852670483291e+07
7.808586500720170243e+00 2.682162004356033355e+07
7.816398992815588365e+00 3.999497418142104894e+07
7.824219301310663788e+00 2.622881469883308187e+07
7.832047434025690258e+00 1.234717246321969293e+07
7.839883398788800584e+00 1.319692048444043100e+07
7.847727203435961307e+00 2.950489246829123423e+07
7.855578855810978034e+00 4.284422181830487400e+07
7.863438363765501649e+00 1.354147047600806318e+07
7.871305735159038086e+00 1.513167770350408554e+07
7.879180977858965207e+00 1.401782057856054790e+07
7.887064099740538126e+00 1.079907103235919401e+07
7.894955108686875889e+00 3.063580024959885329e+07
7.902854012588970356e+00 1.496892081282228976e+07
7.910760819345729722e+00 2.665656312694429606e+07
7.918675536863970521e+00 1.392188670928857476e+07
7.926598173058410524e+00 1.430490347045004368e+07
7.934528735851682946e+00 1.260872661254935898e+07
7.942467233174356878e+00 2.470724018082292750e+07
7.950413672964919520e+00 5.422781106517034769e+07
7.958368063169806383e+00 2.753502204510218278e+07
7.966330411743424378e+00 2.910556551844106987e+07
7.974300726648118065e+00 1.966175953050084412e+07
7.982279015854214066e+00 3.266715887774219736e+07
7.990265287339989975e+00 5.324377714004483074e+07
7.998259549091704557e+00 3.799848861760336906e+07
8.006261809103635940e+00 3.933059372123996913e+07
8.014272075378054083e+00 1.906308670280957222e+07
8.022290355925221661e+00 2.597552974726056308e+07
8.030316658763410942e+00 1.998767445727629215e+07
8.038350991918917998e+00 4.523427523987876624e+07
8.046393363426080469e+00 2.539475094427720830e+07
8.054443781327282892e+00 2.597285504820600525e+07
8.062502253672942487e+00 4.650068990119296312e+07
8.070568788521519821e+00 4.468033208576162905e+07
8.078643393939561435e+00 2.855910385828153417e+07
8.086726078001667872e+00 2.179771408974955231e+07
8.094816848790527430e+00 5.967903898981751502e+07
8.102915714396893065e+00 7.120853656554825604e+07
8.111022682919651672e+00 6.200499137001040578e+07
8.119137762465774344e+00 1.020953457036297768e+08
8.127260961150341245e+00 4.570361346061654389e+07
8.135392287096552266e+00 2.725632710290107504e+07
8.143531748435727025e+00 7.654637393210619688e+07
8.151679353307327958e+00 8.851611252668561041e+07
8.159835109858954993e+00 5.074897400198616087e+07
8.167999026246373973e+00 7.650813150998352468e+07
8.176171110633504213e+00 4.121194186483232677e+07
8.184351371192425617e+00 5.085389316101085395e+07
8.192539816103396433e+00 4.551834824646863341e+07
8.200736453554856809e+00 6.260179623014064133e+07
8.208941291743464319e+00 5.280583766274943203e+07
8.217154338874046005e+00 6.342605358349480480e+07
8.225375603159649884e+00 7.953622924962604046e+07
8.233605092821548510e+00 1.271075308894474357e+08
8.241842816089222978e+00 1.248695069346663654e+08
8.250088781200394905e+00 6.323084323353498429e+07
8.258342996401033531e+00 5.516842674111397564e+07
8.266605469945350393e+00 6.687678248554854840e+07
8.274876210095818863e+00 1.216615199805348366e+08
8.283155225123197241e+00 1.319759527703315467e+08
8.291442523306500334e+00 1.391446140503184795e+08
8.299738112933010115e+00 1.427270587572135329e+08
8.308042002298329010e+00 6.667134911808450520e+07
8.316354199706326611e+00 7.954221329525385797e+07
8.324674713469219611e+00 6.246277141681752354e+07
8.333003551907516737e+00 1.151709901707089543e+08
8.341340723350057829e+00 1.018651722234692127e+08
8.349686236134026274e+00 1.164182225714937896e+08
8.358040098604922363e+00 9.681927652484916151e+07
8.366402319116609476e+00 1.385458557488111556e+08
8.374772906031305197e+00 1.554279287343223393e+08
8.383151867719606187e+00 1.217129405376575589e+08
8.391539212560473970e+00 8.754308818044310808e+07
8.399934948941243817e+00 7.908385213293923438e+07
8.408339085257667378e+00 1.122208333669375777e+08
8.416751629913893140e+00 1.450093854234644473e+08
8.425172591322457549e+00 1.304745493819991201e+08
8.433601977904316982e+00 1.253854568028778434e+08
8.442039798088842417e+00 1.325007115062323511e+08
8.450486060313872727e+00 1.779600488728554845e+08
8.458940773025680926e+00 1.215854341907913685e+08
8.467403944678963512e+00 1.136806473891783506e+08
8.475875583736875996e+00 1.475146050525508821e+08
8.484355698671075530e+00 1.923442550911188722e+08
8.492844297961685385e+00 1.429842348534456789e+08
8.501341390097307382e+00 1.739057602217654288e+08
8.509846983575016566e+00 1.582337990099615753e+08
8.518361086900416268e+00 1.236429161128778309e+08
8.526883708587609689e+00 1.426183313081281483e+08
8.535414857159230095e+00 1.639610230179391801e+08
8.543954541146415949e+00 1.103499096447023153e+08
8.552502769088842882e+00 1.478559048422104716e+08
8.561059549534769886e+00 1.765642793773022294e+08
8.569624891040954040e+00 1.713788318733048737e+08
8.578198802172744664e+00 1.523983420068303943e+08
8.586781291504054892e+00 1.470251414303893149e+08
8.595372367617367004e+00 2.271661498145698309e+08
8.603972039103767955e+00 2.042124807177547514e+08
8.612580314562926276e+00 1.603937651371363997e+08
8.621197202603104515e+00 1.310333035556824356e+08
8.629822711841203642e+00 1.957228476482521594e+08
8.638456850902732853e+00 2.275355243470323086e+08
8.647099628421834439e+00 2.373186353738005459e+08
8.655751053041287335e+00 2.007571274838168323e+08
8.664411133412508903e+00 1.754276199528842568e+08
8.673079878195581571e+00 1.532726485170045793e+08
8.681757296059268825e+00 1.735028009042839706e+08
8.690443395680977900e+00 1.617948372756122351e+08
8.699138185746802421e+00 1.661114606596582234e+08
8.707841674951529498e+00 1.757838421039318144e+08
8.716553871998655723e+00 2.011989365704558790e+08
8.725274785600383609e+00 2.327734954193278849e+08
8.734004424477626927e+00 2.468926318475420773e+08
8.742742797360028462e+00 2.413949750287382007e+08
8.751489912985945807e+00 2.007474188204028904e+08
8.760245780102499324e+00 2.104610556480088830e+08
8.769010407465557932e+00 2.245992130133525729e+08
8.777783803839753318e+00 1.958855402917077839e+08
8.786565977998490595e+00 1.976866798000649810e+08
8.795356938723937645e+00 1.356920332105404735e+08
8.804156694807060646e+00 1.500534086920120716e+08
8.812965255047608082e+00 1.873699653636962175e+08
8.821782628254135616e+00 2.414094407901135981e+08
8.830608823244022076e+00 2.539981128616032004e+08
8.839443848843473006e+00 2.426231637241011262e+08
8.848287713887497574e+00 2.197999574729534686e+08
8.857140427219976075e+00 2.178324828418937325e+08
8.866001997693627956e+00 2.519126988043622077e+08
8.874872434170020696e+00 2.351315468189391792e+08
8.883751745519582244e+00 2.259110921437431276e+08
8.892639940621625882e+00 2.413881088916589022e+08
8.901537028364346682e+00 1.794018971161857545e+08
8.910443017644842811e+00 2.429763808662354648e+08
8.919357917369106659e+00 1.334177908954816461e+08
8.928281736452028383e+00 2.103973411753126681e+08
8.937214483817424338e+00 2.447265862732347250e+08
8.946156168398053055e+00 2.275730168485570550e+08
8.955106799135602813e+00 2.351010352349753082e+08
8.964066384980702296e+00 2.590035672667895854e+08
8.973034934892920589e+00 2.468533401361391544e+08
8.982012457840815145e+00 2.481906275010277033e+08
8.990998962801914018e+00 2.404031948962631822e+08
8.999994458762728300e+00 2.012044314264845848e+08
9.008998954718750340e+00 2.187576048445714116e+08
9.018012459674482173e+00 2.482372616313122511e+08
9.027034982643428407e+00 2.019528751449383795e+08
9.036066532648110439e+00 2.036997482570179403e+08
9.045107118720064676e+00 2.061695770940813124e+08
9.054156749899895829e+00 1.979300521238409877e+08
9.063215435237234274e+00 2.489265984354452193e+08
9.072283183790759153e+00 2.428018187586555779e+08
9.081360004628230342e+00 2.154960373367515802e+08
9.090445906826463585e+00 2.216098632241893411e+08
9.099540899471353583e+00 2.360107303517287076e+08
9.108644991657907752e+00 2.508494448340831697e+08
9.117758192490214242e+00 2.519470043404404223e+08
9.126880511081456149e+00 2.322729814496020079e+08
9.136011956553980795e+00 2.284189179311982989e+08
9.145152538039223344e+00 2.365496350747434795e+08
9.154302264677752987e+00 2.231388740675150156e+08
9.163461145619306691e+00 1.971348081531359553e+08
9.172629190022773216e+00 2.220336984079352915e+08
9.181806407056209096e+00 2.164322034031139016e+08
9.190992805896815554e+00 1.967509095961599648e+08
9.200188395730981128e+00 2.293309236022152007e+08
9.209393185754311872e+00 2.252049048007233441e+08
9.218607185171599383e+00 2.254177317942879498e+08
9.227830403196843889e+00 2.258675095302507579e+08
9.237062849053257807e+00 2.320657248900190592e+08
9.246304531973295937e+00 2.076094750408728719e+08
9.255555461198628819e+00 2.290098408384438753e+08
9.264815645980180037e+00 2.214338466156844795e+08
9.274085095578147531e+00 2.147034538929900527e+08
9.283363819261991168e+00 2.223160651457329392e+08
9.292651826310423857e+00 2.059674810961273313e+08
9.301949126011466618e+00 2.193024632012564838e+08
9.311255727662413051e+00 1.915210250634346902e+08
9.320571640569852434e+00 1.948743645026404560e+08
9.329896874049707023e+00 1.999482393304650187e+08
9.339231437427212512e+00 2.089878063801647127e+08
9.348575340036930470e+00 2.200268044327750802e+08
9.357928591222769654e+00 2.114492134020308256e+08
9.367291200337987789e+00 2.082984387014255226e+08
9.376663176745186234e+00 1.795206855463387966e+08
9.386044529816329529e+00 2.135147518282033801e+08
9.395435268932773809e+00 2.063779170254471302e+08
9.404835403485281020e+00 2.123431944482910633e+08
9.414244942873983391e+00 2.002910678263584375e+08
9.423663896508406523e+00 1.980043692512408495e+08
9.433092273807510253e+00 1.878933457219153047e+08
9.442530084199674434e+00 1.816424474579795897e+08
9.451977337122700717e+00 1.854495956456505060e+08
9.461434042023851632e+00 1.782675403417816758e+08
9.470900208359843475e+00 1.725668739445136189e+08
9.480375845596832107e+00 1.938976045375807583e+08
9.489860963210444922e+00 1.800102231869254708e+08
9.499355570685795058e+00 1.810166814581233263e+08
9.508859677517522258e+00 1.708714320929891765e+08
9.518373293209727137e+00 1.705346787332105339e+08
9.527896427276015601e+00 1.685918522695046663e+08
9.537429089239532587e+00 1.464631510171865523e+08
9.546971288632937203e+00 1.703969841379681826e+08
9.556523034998413380e+00 1.585071243312950432e+08
9.566084337887714284e+00 1.564054334704325199e+08
9.575655206862155211e+00 1.564719368968419135e+08
9.585235651492601150e+00 1.542836178109942973e+08
9.594825681359491654e+00 1.478902225561234951e+08
9.604425306052856826e+00 1.438169264469490647e+08
9.614034535172327978e+00 1.512602027676792443e+08
9.623653378327144736e+00 1.368831681449457705e+08
9.633281845136142607e+00 1.356329634694429040e+08
9.642919945227788503e+00 1.438713282544380128e+08
9.652567688240175414e+00 1.502540869060479403e+08
9.662225083821059712e+00 1.599750277517119646e+08
9.671892141627827399e+00 1.549577626641095579e+08
9.681568871327542070e+00 1.665272481925529242e+08
9.691255282596946685e+00 1.674999330638989210e+08
9.700951385122440485e+00 1.594743376043784916e+08
9.710657188600118062e+00 1.552678697576022744e+08
9.720372702735790682e+00 1.477363318537337482e+08
9.730097937244991613e+00 1.459136349548902810e+08
9.739832901852937042e+00 1.597414292316425741e+08
9.749577606294584697e+00 1.522103981010932028e+08
9.759332060314648061e+00 1.512494121521711946e+08
9.769096273667583930e+00 1.435421224671172798e+08
9.778870256117615511e+00 1.454193641037319601e+08
9.788654017438732424e+00 1.475716317102404535e+08
9.798447567414664050e+00 1.485338998401786387e+08
9.808250915838973683e+00 1.419819942272482216e+08
9.818064072515031881e+00 1.475126391621080339e+08
9.827887047255972064e+00 1.415687677175773680e+08
9.837719849884754453e+00 1.456735870021858215e+08
9.847562490234214039e+00 1.465030035326495469e+08
9.857414978147000184e+00 1.400766877502119839e+08
9.867277323475576623e+00 1.576022552764593363e+08
9.877149536082288961e+00 1.629733491084108055e+08
9.887031625839359350e+00 1.551921984085068107e+08
9.896923602628888261e+00 1.587917990137731433e+08
9.906825476342849157e+00 1.596733221138729751e+08
9.916737256883115137e+00 1.596120810049572587e+08
9.926658954161467818e+00 1.401712622325285971e+08
9.936590578099599114e+00 1.417219918509936631e+08
9.946532138629125441e+00 1.699354290727073252e+08
9.956483645691628581e+00 1.556635956267076731e+08
9.966445109238607714e+00 1.710513367615586519e+08
9.976416539231488301e+00 1.757484392711816430e+08
9.986397945641751761e+00 1.641507702059046328e+08
9.996389338450816453e+00 1.707059204829497039e+08
1.000639072765004123e+01 1.737217911654789448e+08
1.001640212324083024e+01 1.746962206722282469e+08
1.002642353523456720e+01 1.266502623326604068e+08
1.003645497365266870e+01 1.680236087833166122e+08
1.004649644852658774e+01 1.712855464075822532e+08
1.005654796989779420e+01 1.768523457829379737e+08
1.006660954781781925e+01 1.709620529791032672e+08
1.007668119234822868e+01 1.827824820132797658e+08
1.008676291356065136e+01 1.668178597481587529e+08
1.009685472153683961e+01 1.823364024064917862e+08
1.010695662636857328e+01 1.854686667644987702e+08
1.011706863815775748e+01 1.310847688277112991e+08
1.012719076701644383e+01 1.375537850902380049e+08
1.013732302306676303e+01 1.490221279213456213e+08
1.014746541644093547e+01 1.777381563180699348e+08
1.015761795728136363e+01 1.770520527643712461e+08
1.016778065574060363e+01 1.792018473668514490e+08
1.017795352198134040e+01 1.703987979273081720e+08
1.018813656617644803e+01 1.888795678228148818e+08
1.019832979850896315e+01 1.754326257324068248e+08
1.020853322917211337e+01 1.695233353927061260e+08
1.021874686836936519e+01 1.251443976039301157e+08
1.022897072631432991e+01 1.623099291917094588e+08
1.023920481323086840e+01 1.922767961120769382e+08
1.024944913935308044e+01 1.521617534956779182e+08
1.025970371492529942e+01 1.397994069510675073e+08
1.026996855020209765e+01 1.347323088509368002e+08
1.028024365544828811e+01 1.558378577360532582e+08
1.029052904093896892e+01 1.399889676018265486e+08
1.030082471695954105e+01 1.452166412127439082e+08
1.031113069380570302e+01 1.369157555186128318e+08
1.032144698178340825e+01 1.695787809068520665e+08
1.033177359120896099e+01 1.632351071325315535e+08
1.034211053240895950e+01 1.703402298668036759e+08
1.035245781572035639e+01 1.539580196811487079e+08
1.036281545149045868e+01 1.647131233004512489e+08
1.037318345007685672e+01 1.817445575695571005e+08
1.038356182184754672e+01 1.723663633177135587e+08
1.039395057718094506e+01 1.694401524286886752e+08
1.040434972646577272e+01 1.713427240164912343e+08
1.041475928010119567e+01 1.741246054408034384e+08
1.042517924849676270e+01 1.593317848056746423e+08
1.043560964207244091e+01 1.730326880656257272e+08
1.044605047125863351e+01 1.598154728320325315e+08
1.045650174649616382e+01 1.525150394136993885e+08
1.046696347823632323e+01 1.475938163119025230e+08
1.047743567694081790e+01 1.601205473977012336e+08
1.048791835308187714e+01 1.615956296997576654e+08
1.049841151714219301e+01 1.340403601173727810e+08
1.050891517961488475e+01 1.321842341901305169e+08
1.051942935100361431e+01 1.157700744428075999e+08
1.052995404182255434e+01 7.644777102848505974e+07
1.054048926259641661e+01 1.188488101409661472e+08
1.055103502386043246e+01 1.326048647149198055e+08
1.056159133616034929e+01 1.553903720373503566e+08
1.057215821005249445e+01 1.501664491304065585e+08
1.058273565610372025e+01 1.606578517238905132e+08
1.059332368489147136e+01 1.597815128781539798e+08
1.060392230700380445e+01 1.710589241460320354e+08
1.061453153303934371e+01 1.708608333051722348e+08
1.062515137360728978e+01 1.617804090003755093e+08
1.063578183932750854e+01 1.562561559220722616e+08
1.064642294083046359e+01 1.791350138337614834e+08
1.065707468875722519e+01 1.758355282956894338e+08
1.066773709375955193e+01 1.856681532493414879e+08
1.067841016649985519e+01 1.776750242293479741e+08
1.068909391765121519e+01 1.941271923529300392e+08
1.069978835789740934e+01 1.881994956372833848e+08
1.071049349793284122e+01 1.853656193203272820e+08
1.072120934846262230e+01 1.888611048051107526e+08
1.073193592020264830e+01 1.707747894062865376e+08
1.074267322387948376e+01 1.855545979184352160e+08
1.075342127023045435e+01 1.500625513719479442e+08
1.076418007000360966e+01 1.736413415847083032e+08
1.077494963395772487e+01 1.977541507976700068e+08
1.078572997286235946e+01 1.785397572069987655e+08
1.079652109749786604e+01 1.934296641970946789e+08
1.080732301865535838e+01 1.768578794540480375e+08
1.081813574713675052e+01 1.767892570124075711e+08
1.082895929375480470e+01 1.713635210437415838e+08
1.083979366933308341e+01 1.273968866950662732e+08
1.085063888470592630e+01 1.695878667500820458e+08
1.086149495071854787e+01 1.716850350959625244e+08
1.087236187822703393e+01 1.790147283085072041e+08
1.088323967809830783e+01 1.765975961349320412e+08
1.089412836121015538e+01 1.704784292617459595e+08
1.090502793845127272e+01 1.688206173824780583e+08
1.091593842072125575e+01 1.447734970935691595e+08
1.092685981893055747e+01 1.498455304656423032e+08
1.093779214400056965e+01 1.646280211621812582e+08
1.094873540686364244e+01 1.635197465195218027e+08
1.095968961846305412e+01 1.644171744968196452e+08
1.097065478975298625e+01 1.603897183838379979e+08
1.098163093169861249e+01 1.592694520336516500e+08
1.099261805527609326e+01 1.359994146706443727e+08
1.100361617147250470e+01 1.125354649759286642e+08
1.101462529128598611e+01 1.485692768813575208e+08
1.102564542572569728e+01 1.467398190925554037e+08
1.103667658581177058e+01 1.385832550879486501e+08
1.104771878257536777e+01 1.417803228102051020e+08
1.105877202705865159e+01 1.380170838440598845e+08
1.106983633031488701e+01 1.298928527779013067e+08
1.108091170340838083e+01 1.201334924233942032e+08
1.109199815741450301e+01 1.302774984823993295e+08
1.110309570341971686e+01 1.373606987133310139e+08
1.111420435252153993e+01 1.406498399529782832e+08
1.112532411582863290e+01 1.342287328407768607e+08
1.113645500446078351e+01 1.390209134381985664e+08
1.114759702954887644e+01 1.044806765822665393e+08
1.115875020223492164e+01 1.156436423426773399e+08
1.116991453367207754e+01 1.122981134270113558e+08
1.118109003502470777e+01 1.158850877105978429e+08
1.119227671746831376e+01 1.142613285895511359e+08
1.120347459218956310e+01 1.073055110815735459e+08
1.121468367038634106e+01 1.015201942725068182e+08
1.122590396326773821e+01 9.850102573504242301e+07
1.123713548205403256e+01 9.399460974636529386e+07
1.124837823797674297e+01 1.002782773413868994e+08
1.125963224227863257e+01 1.000537235504913032e+08
1.127089750621371778e+01 8.382898444474335015e+07
1.128217404104722554e+01 9.109241746617425978e+07
1.129346185805569291e+01 9.468249249991916120e+07
1.130476096852695456e+01 9.056198127062670887e+07
1.131607138376011612e+01 9.313710457739757001e+07
1.132739311506561641e+01 8.634425526205410063e+07
1.133872617376518122e+01 9.096194972228945792e+07
1.135007057119186236e+01 8.842771928252643347e+07
1.136142631869005903e+01 8.940800168401640654e+07
1.137279342761551248e+01 7.949559480693621933e+07
1.138417190933534684e+01 7.964709909894424677e+07
1.139556177522804603e+01 7.471987973515760899e+07
1.140696303668344669e+01 7.591659516034823656e+07
1.141837570510285005e+01 7.298032041565468907e+07
1.142979979189892958e+01 6.820857432082337141e+07
1.144123530849573278e+01 7.112700519176332653e+07
1.145268226632879305e+01 7.400063423703548312e+07
1.146414067684506044e+01 6.415811371595716476e+07
1.147561055150295850e+01 6.830587075175198913e+07
1.148709190177237893e+01 6.766966560795068741e+07
1.149858473913466561e+01 6.376711866279708594e+07
1.151008907508264123e+01 6.265057770943371207e+07
1.152160492112064460e+01 6.273442588417771459e+07
1.153313228876454133e+01 6.756959485782532394e+07
1.154467118954168825e+01 6.135437737146075070e+07
1.155622163499099919e+01 5.642718792627274245e+07
1.156778363666291476e+01 6.169575727951376140e+07
1.157935720611939345e+01 5.947247053180792928e+07
1.159094235493406444e+01 5.877227141904797405e+07
1.160253909469204991e+01 5.335941340791014582e+07
1.161414743699006635e+01 5.660397798224025965e+07
1.162576739343652221e+01 5.338758621592594683e+07
1.163739897565136694e+01 4.979305345989999920e+07
1.164904219526613538e+01 5.793832533919920772e+07
1.166069706392407035e+01 4.893670843881924450e+07
1.167236359328002493e+01 4.493931450505799800e+07
1.168404179500053175e+01 5.785024619218822569e+07
1.169573168076382252e+01 4.719070118230269849e+07
1.170743326225975878e+01 4.282782301387424767e+07
1.171914655118992599e+01 5.316658124200173467e+07
1.173087155926761760e+01 4.377750079781725258e+07
1.174260829821783325e+01 4.216374552981244028e+07
1.175435677977733384e+01 5.061220459870654345e+07
1.176611701569460777e+01 4.805155071712723374e+07
1.177788901772987806e+01 3.922106450298310071e+07
1.178967279765513254e+01 4.451125256812005490e+07
1.180146836725415938e+01 4.563062128652272373e+07
1.181327573832253641e+01 4.212324416176258028e+07
1.182509492266764717e+01 4.161973483838469535e+07
1.183692593210868438e+01 5.202030051133982837e+07
1.184876877847663401e+01 4.717318579395291954e+07
1.186062347361432678e+01 3.837735882776527852e+07
1.187249002937649855e+01 4.963023341978094727e+07
1.188436845762971572e+01 6.744632834593544900e+07
1.189625877025236811e+01 3.525817206446912140e+07
1.190816097913477911e+01 4.539764136845439672e+07
1.192007509617916661e+01 8.601203073122286797e+07
1.193200113329961809e+01 3.421766893953002244e+07
1.194393910242220258e+01 4.563205068276409805e+07
1.195588901548488714e+01 8.509496343157234788e+07
1.196785088443757417e+01 4.733838607707311213e+07
1.197982472124212805e+01 5.052665688991938531e+07
1.199181053787241602e+01 7.244966355844578147e+07
1.200380834631422822e+01 5.363329340161110461e+07
1.201581815856538427e+01 4.574916303078082204e+07
1.202783998663571730e+01 7.158267648625075817e+07
1.203987384254702775e+01 7.202806773503597081e+07
1.205191973833318109e+01 4.043590434240762889e+07
1.206397768604006693e+01 5.571843802211256325e+07
1.207604769772563813e+01 6.825614217684273422e+07
1.208812978545991257e+01 3.686016121381983906e+07
1.210022396132499090e+01 4.430380405124732107e+07
1.211233023741503700e+01 8.597756271249015629e+07
1.212444862583633132e+01 3.432632171462508291e+07
1.213657913870727256e+01 4.051325865749307722e+07
1.214872178815835468e+01 7.196775637587673962e+07
1.216087658633222013e+01 4.013920655448360741e+07
1.217304354538368472e+01 5.518082813988586515e+07
1.218522267747971277e+01 7.357701488449962437e+07
1.219741399479943134e+01 4.691802901272216439e+07
1.220961750953417990e+01 4.101898843667428941e+07
1.222183323388744647e+01 5.474761784329672158e+07
1.223406118007494747e+01 5.946399896020521224e+07
1.224630136032464556e+01 3.818871769308997691e+07
1.225855378687672292e+01 5.496802345196851343e+07
1.227081847198362219e+01 6.516305952596157044e+07
1.228309542791001974e+01 3.634427458180981874e+07
1.229538466693285770e+01 5.264752616187021881e+07
1.230768620134138125e+01 7.042742271700227261e+07
1.232000004343713506e+01 3.945673189099969715e+07
1.233232620553395975e+01 5.819502851595585793e+07
1.234466469995803273e+01 6.119413041230931133e+07
1.235701553904784689e+01 4.480047475051329285e+07
1.236937873515422659e+01 5.391036972563861310e+07
1.238175430064036320e+01 5.377636277216022462e+07
1.239414224788182928e+01 5.391601434571487457e+07
1.240654258926657327e+01 4.605963298720635474e+07
1.241895533719494793e+01 5.620358782191894948e+07
1.243138050407970141e+01 5.660974135536575317e+07
1.244381810234597729e+01 4.290077281001913548e+07
1.245626814443139274e+01 6.555401303096207976e+07
1.246873064278601007e+01 4.932289879678981006e+07
1.248120560987228522e+01 4.026257903769088537e+07
1.249369305816520281e+01 6.750619729992994666e+07
1.250619300015223345e+01 5.642734977306362242e+07
1.251870544833331600e+01 3.927895186397209764e+07
1.253123041522088243e+01 5.663569423215435445e+07
1.254376791333988095e+01 5.909481885987477750e+07
1.255631795522783989e+01 4.772535761147099733e+07
1.256888055343483224e+01 5.465408062898609787e+07
1.258145572052343297e+01 6.432893285001233965e+07
1.259404346906877592e+01 4.991004208285392821e+07
1.260664381165862302e+01 6.101430832334959507e+07
1.261925676089335191e+01 6.250678633952351660e+07
1.263188232938587952e+01 5.055986650676070154e+07
1.264452052976177043e+01 6.271125982922089100e+07
1.265717137465927955e+01 7.297512935719811916e+07
1.266983487672921349e+01 6.416941586945056915e+07
1.268251104863505674e+01 7.305352514333465695e+07
1.269519990305300539e+01 7.419425641847343743e+07
1.270790145267191740e+01 5.755536403928381205e+07
1.272061571019333925e+01 6.779343252298226953e+07
1.273334268833151661e+01 7.841904629692032933e+07
1.274608239981345470e+01 6.988910812573629618e+07
1.275883485737886680e+01 6.980712662696430087e+07
1.277160007378020090e+01 8.671716594310539961e+07
1.278437806178266989e+01 7.266247540548951924e+07
1.279716883416425510e+01 8.194601323213429749e+07
1.280997240371574897e+01 7.585616653416110575e+07
1.282278878324071059e+01 8.768514861416842043e+07
1.283561798555550659e+01 7.070473545511978865e+07
1.284846002348936622e+01 9.480691965241625905e+07
1.286131490988431381e+01 8.297125346458621323e+07
1.287418265759523628e+01 8.310935948865619302e+07
1.288706327948990271e+01 8.545617962976478040e+07
1.289995678844894478e+01 9.193376957282304764e+07
1.291286319736583721e+01 9.686153937584415078e+07
1.292578251914697951e+01 1.057642538248721510e+08
