# wavelength[um] flux[erg/cm2/s/cm]
7.229891012046562260e+00 3.279487946862949058e+07
7.237124519209114482e+00 2.799569986860652640e+07
7.244365263496786334e+00 3.327330234525203705e+07
7.251613252150332478e+00 8.279504752534862608e+06
7.258868492417732021e+00 8.957890805144146085e+06
7.266130991554229368e+00 1.454455728688429482e+07
7.273400756822333335e+00 1.611942445638489164e+07
7.280677795491791393e+00 1.128172049884134158e+07
7.287962114839658945e+00 2.756861037437380850e+07
7.295253722150257580e+00 2.293572680717910826e+07
7.302552624715170637e+00 1.557299105426765606e+07
7.309858829833316030e+00 1.480261999992961250e+07
7.317172344810906282e+00 2.329855043386685476e+07
7.324493176961444973e+00 1.547770492491844296e+07
7.331821333605770263e+00 1.362414244332808629e+07
7.339156822072049557e+00 1.627500265479935147e+07
7.346499649695761747e+00 1.150637899830173515e+07
7.353849823819730069e+00 1.301848994845388830e+07
7.361207351794133658e+00 1.454310115026725829e+07
7.368572240976500431e+00 1.658097594275095500e+07
7.375944498731713317e+00 7.197593844727907330e+06
7.383324132432038667e+00 1.698449275592209399e+07
7.390711149457120932e+00 1.045055106396921910e+07
7.398105557193965787e+00 8.980532094088952988e+06
7.405507363036982760e+00 1.885254001428924501e+07
7.412916574387977242e+00 2.052987903476689756e+07
7.420333198656157592e+00 7.789554633932122029e+06
7.427757243258164443e+00 8.929282258458334953e+06
7.435188715618025412e+00 2.049520291253742948e+07
7.442627623167226147e+00 1.261139042739291675e+07
7.450073973344676581e+00 6.820284899831573479e+06
7.457527773596703824e+00 1.253363700058023073e+07
7.464989031377126771e+00 2.044421572709018365e+07
7.472457754147218800e+00 1.034741211315600574e+07
7.479933949375681124e+00 8.070884901955884881e+06
7.487417624538714733e+00 2.123700497760937735e+07
7.494908787120000859e+00 1.980416111880692840e+07
7.502407444610704523e+00 8.165102346461696550e+06
7.509913604509470098e+00 1.144335484376657195e+07
7.517427274322463049e+00 2.341845604043586925e+07
7.524948461563358393e+00 2.195650210376716405e+07
7.532477173753336253e+00 8.368551905206446536e+06
7.540013418421120939e+00 1.466825468472551368e+07
7.547557203102952528e+00 2.621403260470113158e+07
7.555108535342625053e+00 2.584264549784747884e+07
7.562667422691464303e+00 9.630077410330073908e+06
7.570233872708334033e+00 2.732014351299869642e+07
7.577807892959705249e+00 3.595982030437119305e+07
7.585389491019602026e+00 3.922393661290689558e+07
7.592978674469621048e+00 1.321425221723682247e+07
7.600575450898948482e+00 3.642897493032890558e+07
7.608179827904360870e+00 4.210489503741020709e+07
7.615791813090228679e+00 4.031615779120292515e+07
7.623411414068545611e+00 1.505563631026388146e+07
7.631038638458921497e+00 3.131661753922345117e+07
7.638673493888578747e+00 3.266435321593804285e+07
7.646315987992360341e+00 1.895553834292454645e+07
7.653966128412754699e+00 9.537349306720372289e+06
7.661623922799913444e+00 9.277236455866327509e+06
7.669289378811644298e+00 7.687398796492466703e+06
7.676962504113392427e+00 7.761478148827597499e+06
7.684643306378275973e+00 9.599432229430360720e+06
7.692331793287112696e+00 8.748785618600266054e+06
7.700027972528378228e+00 1.419600180485226400e+07
7.707731851798260259e+00 1.224380000994689763e+07
7.715443438800645204e+00 1.770767983018968999e+07
7.723162741247111995e+00 8.592415442803578451e+06
7.730889766856956058e+00 1.543729847215490602e+07
7.738624523357209739e+00 1.948507007440092787e+07
7.746367018482623656e+00 3.080166162266579270e+07
7.754117259975699561e+00 1.603022029609289393e+07
7.761875255586685896e+00 7.969094535033580847e+06
7.769641013073576907e+00 1.633516317501243763e+07
7.777414540202122417e+00 3.409596099207261205e+07
7.785195844745862459e+00 2.724008148376382142e+07
7.792984934486088200e+00 8.211933161321301945e+06
7.800781817211894342e+00 1.055508857753175125e+07
7.808586500720170243e+00 2.603497087165877968e+07
7.816398992815588365e+00 3.849297940377423912e+07
7.824219301310663788e+00 2.488058404419142380e+07
7.832047434025690258e+00 1.180259807920144498e+07
7.839883398788800584e+00 1.262748631781592593e+07
7.847727203435961307e+00 2.797897452523009479e+07
7.855578855810978034e+00 4.222638034027034789e+07
7.863438363765501649e+00 1.393833850898505375e+07
7.871305735159038086e+00 1.475187062658226304e+07
7.879180977858965207e+00 1.340770055389109068e+07
7.887064099740538126e+00 1.051484830132116191e+07
7.894955108686875889e+00 2.967219952071363851e+07
7.902854012588970356e+00 1.452630025226511061e+07
7.910760819345729722e+00 2.537261322420842946e+07
7.918675536863970521e+00 1.332066663317519426e+07
7.926598173058410524e+00 1.359426802957750484e+07
7.934528735851682946e+00 1.260472937664434686e+07
7.942467233174356878e+00 2.406861713322092593e+07
7.950413672964919520e+00 5.235601545225997269e+07
7.958368063169806383e+00 2.622832601328912005e+07
7.966330411743424378e+00 2.771180880388543382e+07
7.974300726648118065e+00 1.870029997505493090e+07
7.982279015854214066e+00 3.137324196591505408e+07
7.990265287339989975e+00 5.277239543328720331e+07
7.998259549091704557e+00 3.657341341146272421e+07
8.006261809103635940e+00 3.772752848348774016e+07
8.014272075378054083e+00 1.817018749985538796e+07
8.022290355925221661e+00 2.467025773029088601e+07
8.030316658763410942e+00 1.909503015314575657e+07
8.038350991918917998e+00 4.784132155195789039e+07
8.046393363426080469e+00 2.430597396727699786e+07
8.054443781327282892e+00 2.474136454997605830e+07
8.062502253672942487e+00 4.523813554169415683e+07
8.070568788521519821e+00 4.352801242618251592e+07
8.078643393939561435e+00 2.716039005546812341e+07
8.086726078001667872e+00 2.074301878983492404e+07
8.094816848790527430e+00 5.829509632702431828e+07
8.102915714396893065e+00 6.978722568252140284e+07
8.111022682919651672e+00 6.084704895904654264e+07
8.119137762465774344e+00 1.013802741999162585e+08
8.127260961150341245e+00 4.448479711280581355e+07
8.135392287096552266e+00 2.609821239962498471e+07
8.143531748435727025e+00 7.528139789303466678e+07
8.151679353307327958e+00 8.794969007976825535e+07
8.159835109858954993e+00 5.460268747556539625e+07
8.167999026246373973e+00 7.660739774563638866e+07
8.176171110633504213e+00 3.973222467287885398e+07
8.184351371192425617e+00 4.915106370335599035e+07
8.192539816103396433e+00 4.404330905040306598e+07
8.200736453554856809e+00 6.129635927562455088e+07
8.208941291743464319e+00 5.393187241987721622e+07
8.217154338874046005e+00 6.197619379323749989e+07
8.225375603159649884e+00 7.869842930518618226e+07
8.233605092821548510e+00 1.268743970011762977e+08
8.241842816089222978e+00 1.242133301044708490e+08
8.250088781200394905e+00 6.620678814052695781e+07
8.258342996401033531e+00 5.620675189502380043e+07
8.266605469945350393e+00 6.610968597959823906e+07
8.274876210095818863e+00 1.209184209018384069e+08
8.283155225123197241e+00 1.304239704696075022e+08
8.291442523306500334e+00 1.374488980454314947e+08
8.299738112933010115e+00 1.407211436704181731e+08
8.308042002298329010e+00 6.524709730807325244e+07
8.316354199706326611e+00 7.838865289286150038e+07
8.324674713469219611e+00 6.108274489775734395e+07
8.333003551907516737e+00 1.144197472890582383e+08
8.341340723350057829e+00 1.021660343380768001e+08
8.349686236134026274e+00 1.188317245546046346e+08
8.358040098604922363e+00 9.606209711390094459e+07
8.366402319116609476e+00 1.372956891033346355e+08
8.374772906031305197e+00 1.532568773506787717e+08
8.383151867719606187e+00 1.209883401774446964e+08
8.391539212560473970e+00 8.655695715533655882e+07
8.399934948941243817e+00 7.804992611005450785e+07
8.408339085257667378e+00 1.114924852558941394e+08
8.416751629913893140e+00 1.426153046222400963e+08
8.425172591322457549e+00 1.352112352892102599e+08
8.433601977904316982e+00 1.235113890146142840e+08
8.442039798088842417e+00 1.300902845572581291e+08
8.450486060313872727e+00 1.700101681323933303e+08
8.458940773025680926e+00 1.206324360553808063e+08
8.467403944678963512e+00 1.126932705955711454e+08
8.475875583736875996e+00 1.447443951237626076e+08
8.484355698671075530e+00 1.837031676545305252e+08
8.492844297961685385e+00 1.368682044175233543e+08
8.501341390097307382e+00 1.668981389198397100e+08
8.509846983575016566e+00 1.560072480054530203e+08
8.518361086900416268e+00 1.274592676590164006e+08
8.526883708587609689e+00 1.394348564712449312e+08
8.535414857159230095e+00 1.589701327211850286e+08
8.543954541146415949e+00 1.093223602844582349e+08
8.552502769088842882e+00 1.445694600326806307e+08
8.561059549534769886e+00 1.696774102070114315e+08
8.569624891040954040e+00 1.654853126305300593e+08
8.578198802172744664e+00 1.520304497942412198e+08
8.586781291504054892e+00 1.452218056396340132e+08
8.595372367617367004e+00 2.057961105797194242e+08
8.603972039103767955e+00 1.905866317451623082e+08
8.612580314562926276e+00 1.554128101662077606e+08
8.621197202603104515e+00 1.301343647583431154e+08
8.629822711841203642e+00 1.835477868214668632e+08
8.638456850902732853e+00 2.056498575908529162e+08
8.647099628421834439e+00 2.110556938039368391e+08
8.655751053041287335e+00 1.868524833447519839e+08
8.664411133412508903e+00 1.662747766668241620e+08
8.673079878195581571e+00 1.499802951614161432e+08
8.681757296059268825e+00 1.678016765093878806e+08
8.690443395680977900e+00 1.560192287366525233e+08
8.699138185746802421e+00 1.619917836105987430e+08
8.707841674951529498e+00 1.699834225088593960e+08
8.716553871998655723e+00 1.859056733828902245e+08
8.725274785600383609e+00 2.089064364121412039e+08
8.734004424477626927e+00 2.163231920736480355e+08
8.742742797360028462e+00 2.138755110806165934e+08
8.751489912985945807e+00 1.875655918621892333e+08
8.760245780102499324e+00 1.949795336622022688e+08
8.769010407465557932e+00 2.039690610291382074e+08
8.777783803839753318e+00 1.840584023109244406e+08
8.786565977998490595e+00 1.868956813471947312e+08
8.795356938723937645e+00 1.345008425269211233e+08
8.804156694807060646e+00 1.510432502833010852e+08
8.812965255047608082e+00 1.783721976506152749e+08
8.821782628254135616e+00 2.142437901258380711e+08
8.830608823244022076e+00 2.208207125871730149e+08
8.839443848843473006e+00 2.142253065438483953e+08
8.848287713887497574e+00 2.012379058880223930e+08
8.857140427219976075e+00 1.992930864405197501e+08
8.866001997693627956e+00 2.201840685750202239e+08
8.874872434170020696e+00 2.109941636932594180e+08
8.883751745519582244e+00 2.058575068331572115e+08
8.892639940621625882e+00 2.149842540656341314e+08
8.901537028364346682e+00 1.719047813615363836e+08
8.910443017644842811e+00 2.169558194957522750e+08
8.919357917369106659e+00 1.340157159280189872e+08
8.928281736452028383e+00 1.944289347971061766e+08
8.937214483817424338e+00 2.169658541417054236e+08
8.946156168398053055e+00 2.065119245479658544e+08
8.955106799135602813e+00 2.111832060745378435e+08
8.964066384980702296e+00 2.236945395673183799e+08
8.973034934892920589e+00 2.178565209442470074e+08
8.982012457840815145e+00 2.184131388579783440e+08
8.990998962801914018e+00 2.142000408683070242e+08
8.999994458762728300e+00 1.887112063022466004e+08
9.008998954718750340e+00 2.007482019502413273e+08
9.018012459674482173e+00 2.195476961891956925e+08
9.027034982643428407e+00 1.892520577181077003e+08
9.036066532648110439e+00 1.910418601902540624e+08
9.045107118720064676e+00 1.916788769679941237e+08
9.054156749899895829e+00 1.869241654348564148e+08
9.063215435237234274e+00 2.197378305638739169e+08
9.072283183790759153e+00 2.161296061668533981e+08
9.081360004628230342e+00 1.987838353939857781e+08
9.090445906826463585e+00 2.030182701300261319e+08
9.099540899471353583e+00 2.127362300384969115e+08
9.108644991657907752e+00 2.211821736589017808e+08
9.117758192490214242e+00 2.221911503803309202e+08
9.126880511081456149e+00 2.105064360713676512e+08
9.136011956553980795e+00 2.076998201785928309e+08
9.145152538039223344e+00 2.139061882661710978e+08
9.154302264677752987e+00 2.039836493010419607e+08
9.163461145619306691e+00 1.871352719923370779e+08
9.172629190022773216e+00 2.041452326962797344e+08
9.181806407056209096e+00 2.008753801699645519e+08
9.190992805896815554e+00 1.868222870428811014e+08
9.200188395730981128e+00 2.094647970624106526e+08
9.209393185754311872e+00 2.069565292375637591e+08
9.218607185171599383e+00 2.068069668209715784e+08
9.227830403196843889e+00 2.074699232230831981e+08
9.237062849053257807e+00 2.112170193404664099e+08
9.246304531973295937e+00 1.942604610759991407e+08
9.255555461198628819e+00 2.104097023512665331e+08
9.264815645980180037e+00 2.038580134685136974e+08
9.274085095578147531e+00 1.995402266474594176e+08
9.283363819261991168e+00 2.057069903643603623e+08
9.292651826310423857e+00 1.929264966223215759e+08
9.301949126011466618e+00 2.024652379377612472e+08
9.311255727662413051e+00 1.826476485866920650e+08
9.320571640569852434e+00 1.844463413535482585e+08
9.329896874049707023e+00 1.892701893960667551e+08
9.339231437427212512e+00 1.946886515750139058e+08
9.348575340036930470e+00 2.026264330023317635e+08
9.357928591222769654e+00 1.963220387649159133e+08
9.367291200337987789e+00 1.935530164745566547e+08
9.376663176745186234e+00 1.735480281470477283e+08
9.386044529816329529e+00 1.971348879557092786e+08
9.395435268932773809e+00 1.919483508167028427e+08
9.404835403485281020e+00 1.963514225902238786e+08
9.414244942873983391e+00 1.880226890689382553e+08
9.423663896508406523e+00 1.856575597140832245e+08
9.433092273807510253e+00 1.780161892363311350e+08
9.442530084199674434e+00 1.729060578749120533e+08
9.451977337122700717e+00 1.758808542465737760e+08
9.461434042023851632e+00 1.698559440589824915e+08
9.470900208359843475e+00 1.661377950479783118e+08
9.480375845596832107e+00 1.821917961256143153e+08
9.489860963210444922e+00 1.713064782897090018e+08
9.499355570685795058e+00 1.717918397634720802e+08
9.508859677517522258e+00 1.637630555963327885e+08
9.518373293209727137e+00 1.635728875669510067e+08
9.527896427276015601e+00 1.613809003646051288e+08
9.537429089239532587e+00 1.417816261613167524e+08
9.546971288632937203e+00 1.626206145231193006e+08
9.556523034998413380e+00 1.521649321805891395e+08
9.566084337887714284e+00 1.502978722214146554e+08
9.575655206862155211e+00 1.500331282744122446e+08
9.585235651492601150e+00 1.484033129722877145e+08
9.594825681359491654e+00 1.425459135167256296e+08
9.604425306052856826e+00 1.386723179243051410e+08
9.614034535172327978e+00 1.453833038319013417e+08
9.623653378327144736e+00 1.328467920147757381e+08
9.633281845136142607e+00 1.310770276829522699e+08
9.642919945227788503e+00 1.386843302637430429e+08
9.652567688240175414e+00 1.444355621211627424e+08
9.662225083821059712e+00 1.532542188622847795e+08
9.671892141627827399e+00 1.489813768596270680e+08
9.681568871327542070e+00 1.591273198946240842e+08
9.691255282596946685e+00 1.606090568508663774e+08
9.700951385122440485e+00 1.532095057187780142e+08
9.710657188600118062e+00 1.505250919883891940e+08
9.720372702735790682e+00 1.431835744251203835e+08
9.730097937244991613e+00 1.405224127291942537e+08
9.739832901852937042e+00 1.529141413947643936e+08
9.749577606294584697e+00 1.462768676081506014e+08
9.759332060314648061e+00 1.453566344491301477e+08
9.769096273667583930e+00 1.384052110431671739e+08
9.778870256117615511e+00 1.398496706426456571e+08
9.788654017438732424e+00 1.419309166388359964e+08
9.798447567414664050e+00 1.427708202165304422e+08
9.808250915838973683e+00 1.368299884909702539e+08
9.818064072515031881e+00 1.417576845206087530e+08
9.827887047255972064e+00 1.374536978471001685e+08
9.837719849884754453e+00 1.404252566826302707e+08
9.847562490234214039e+00 1.409860063146343827e+08
9.857414978147000184e+00 1.361759650385021865e+08
9.867277323475576623e+00 1.510059406779961884e+08
9.877149536082288961e+00 1.559432299555709064e+08
9.887031625839359350e+00 1.488193436809171438e+08
9.896923602628888261e+00 1.534551881126469672e+08
9.906825476342849157e+00 1.530210398952485621e+08
9.916737256883115137e+00 1.530863774922208190e+08
9.926658954161467818e+00 1.360853961965479553e+08
9.936590578099599114e+00 1.372018637533840239e+08
9.946532138629125441e+00 1.618106751761093736e+08
9.956483645691628581e+00 1.500425362610409856e+08
9.966445109238607714e+00 1.638590376851373017e+08
9.976416539231488301e+00 1.668924890253309608e+08
9.986397945641751761e+00 1.571378455821741521e+08
9.996389338450816453e+00 1.629835412165847719e+08
1.000639072765004123e+01 1.652658629258311093e+08
1.001640212324083024e+01 1.662558339195073843e+08
1.002642353523456720e+01 1.232595814476481527e+08
1.003645497365266870e+01 1.607295644187623858e+08
1.004649644852658774e+01 1.633644222248173952e+08
1.005654796989779420e+01 1.681036058494739532e+08
1.006660954781781925e+01 1.625511643197979331e+08
1.007668119234822868e+01 1.730842842315732837e+08
1.008676291356065136e+01 1.596434372001600862e+08
1.009685472153683961e+01 1.726228496899236441e+08
1.010695662636857328e+01 1.751247696580550671e+08
1.011706863815775748e+01 1.265666734779498279e+08
1.012719076701644383e+01 1.337652378733283877e+08
1.013732302306676303e+01 1.440220661988572478e+08
1.014746541644093547e+01 1.688497105400406122e+08
1.015761795728136363e+01 1.689267716368387341e+08
1.016778065574060363e+01 1.704449527562740445e+08
1.017795352198134040e+01 1.629589475215365589e+08
1.018813656617644803e+01 1.783214245153868794e+08
1.019832979850896315e+01 1.668274677902800143e+08
1.020853322917211337e+01 1.618486773520742953e+08
1.021874686836936519e+01 1.211380312539969832e+08
1.022897072631432991e+01 1.564763363859489858e+08
1.023920481323086840e+01 1.809972674808824658e+08
1.024944913935308044e+01 1.475547268940662742e+08
1.025970371492529942e+01 1.348927577004189789e+08
1.026996855020209765e+01 1.313355693678047359e+08
1.028024365544828811e+01 1.497242693308823705e+08
1.029052904093896892e+01 1.361948259241162837e+08
1.030082471695954105e+01 1.405571177517812550e+08
1.031113069380570302e+01 1.323342891271333545e+08
1.032144698178340825e+01 1.621517744594773054e+08
1.033177359120896099e+01 1.560776580701440871e+08
1.034211053240895950e+01 1.627200495990302563e+08
1.035245781572035639e+01 1.487799512086327076e+08
1.036281545149045868e+01 1.578266248275600970e+08
1.037318345007685672e+01 1.718673677307244241e+08
1.038356182184754672e+01 1.642842254890396595e+08
1.039395057718094506e+01 1.619340795003291965e+08
1.040434972646577272e+01 1.630339234777787030e+08
1.041475928010119567e+01 1.655824790853428841e+08
1.042517924849676270e+01 1.537233720147655308e+08
1.043560964207244091e+01 1.644059409059587121e+08
1.044605047125863351e+01 1.532946435177577138e+08
1.045650174649616382e+01 1.469811069304502904e+08
1.046696347823632323e+01 1.441850029402848780e+08
1.047743567694081790e+01 1.544821210172453821e+08
1.048791835308187714e+01 1.558729604238568246e+08
1.049841151714219301e+01 1.305891332762276381e+08
1.050891517961488475e+01 1.290108278744243532e+08
1.051942935100361431e+01 1.133091573854501694e+08
1.052995404182255434e+01 7.461855555277758837e+07
1.054048926259641661e+01 1.173718795558795184e+08
1.055103502386043246e+01 1.298087449427181035e+08
1.056159133616034929e+01 1.506422950364995599e+08
1.057215821005249445e+01 1.453586108878997862e+08
1.058273565610372025e+01 1.542384813259675503e+08
1.059332368489147136e+01 1.543719645542050004e+08
1.060392230700380445e+01 1.639814418266371191e+08
1.061453153303934371e+01 1.639517347628009617e+08
1.062515137360728978e+01 1.562869526221394837e+08
1.063578183932750854e+01 1.511797988430996537e+08
1.064642294083046359e+01 1.706105659907383025e+08
1.065707468875722519e+01 1.680998697668280303e+08
1.066773709375955193e+01 1.760630784415764511e+08
1.067841016649985519e+01 1.700137245663855672e+08
1.068909391765121519e+01 1.821701436000132561e+08
1.069978835789740934e+01 1.782861576282409132e+08
1.071049349793284122e+01 1.757735247164627910e+08
1.072120934846262230e+01 1.790430524799354970e+08
1.073193592020264830e+01 1.635085515457665622e+08
1.074267322387948376e+01 1.765892262680631578e+08
1.075342127023045435e+01 1.453798780016888976e+08
1.076418007000360966e+01 1.669768756875160336e+08
1.077494963395772487e+01 1.862078179148102403e+08
1.078572997286235946e+01 1.708334424021356106e+08
1.079652109749786604e+01 1.830380964359611571e+08
1.080732301865535838e+01 1.721673298329868317e+08
1.081813574713675052e+01 1.697418975122444630e+08
1.082895929375480470e+01 1.653985999429126680e+08
1.083979366933308341e+01 1.253885958931956440e+08
1.085063888470592630e+01 1.646370534238655269e+08
1.086149495071854787e+01 1.657144842368696034e+08
1.087236187822703393e+01 1.723054494239887297e+08
1.088323967809830783e+01 1.709940361070889235e+08
1.089412836121015538e+01 1.650903544885445833e+08
1.090502793845127272e+01 1.636332490463968515e+08
1.091593842072125575e+01 1.405813103410933018e+08
1.092685981893055747e+01 1.465995544432180226e+08
1.093779214400056965e+01 1.612003515602197051e+08
1.094873540686364244e+01 1.590979199314586222e+08
1.095968961846305412e+01 1.604108816022399664e+08
1.097065478975298625e+01 1.564079200683952272e+08
1.098163093169861249e+01 1.554775274938375950e+08
1.099261805527609326e+01 1.333813021755514592e+08
1.100361617147250470e+01 1.118747139182573110e+08
1.101462529128598611e+01 1.456232957454689443e+08
1.102564542572569728e+01 1.447968923642164171e+08
1.103667658581177058e+01 1.366431771326924264e+08
1.104771878257536777e+01 1.398813960024504662e+08
1.105877202705865159e+01 1.353580371573099494e+08
1.106983633031488701e+01 1.274469539839085340e+08
1.108091170340838083e+01 1.181205953818970770e+08
1.109199815741450301e+01 1.284668919583355635e+08
1.110309570341971686e+01 1.351084364491198957e+08
1.111420435252153993e+01 1.383816710671707690e+08
1.112532411582863290e+01 1.322947858160054535e+08
1.113645500446078351e+01 1.374214929741950035e+08
1.114759702954887644e+01 1.029257582964428812e+08
1.115875020223492164e+01 1.142508759609378278e+08
1.116991453367207754e+01 1.108650945290901065e+08
1.118109003502470777e+01 1.142402717854771465e+08
1.119227671746831376e+01 1.130243548747193813e+08
1.120347459218956310e+01 1.059719737175349444e+08
1.121468367038634106e+01 1.005628109924694896e+08
1.122590396326773821e+01 9.701547513627099991e+07
1.123713548205403256e+01 9.294763479076227546e+07
1.124837823797674297e+01 9.945221737777695060e+07
1.125963224227863257e+01 9.867761482719518244e+07
1.127089750621371778e+01 8.389370892668870091e+07
1.128217404104722554e+01 8.965575516615000367e+07
1.129346185805569291e+01 9.341013264328458905e+07
1.130476096852695456e+01 8.922816080556795001e+07
1.131607138376011612e+01 9.233170725474555790e+07
1.132739311506561641e+01 8.511318769326779246e+07
1.133872617376518122e+01 8.968934123521976173e+07
1.135007057119186236e+01 8.744662386316087842e+07
1.136142631869005903e+01 8.796610119165432453e+07
1.137279342761551248e+01 7.774442485567158461e+07
1.138417190933534684e+01 7.867942614555846155e+07
1.139556177522804603e+01 7.295493597027181089e+07
1.140696303668344669e+01 7.410149770032100379e+07
1.141837570510285005e+01 7.134308647931864858e+07
1.142979979189892958e+01 6.653232188152036071e+07
1.144123530849573278e+01 6.934749684035675228e+07
1.145268226632879305e+01 7.231335407840821147e+07
1.146414067684506044e+01 6.241528543344639987e+07
1.147561055150295850e+01 6.730056858550785482e+07
1.148709190177237893e+01 6.595102113337957859e+07
1.149858473913466561e+01 6.228599516436343640e+07
1.151008907508264123e+01 6.081140535353930295e+07
1.152160492112064460e+01 6.094301965483826399e+07
1.153313228876454133e+01 6.582000531241451949e+07
1.154467118954168825e+01 5.954901290788774192e+07
1.155622163499099919e+01 5.518025899674646556e+07
1.156778363666291476e+01 5.996472495348652452e+07
1.157935720611939345e+01 5.775194639933381975e+07
1.159094235493406444e+01 5.713288827744862437e+07
1.160253909469204991e+01 5.158684107646518201e+07
1.161414743699006635e+01 5.492016717146648467e+07
1.162576739343652221e+01 5.173308189922957122e+07
1.163739897565136694e+01 4.827972999421261251e+07
1.164904219526613538e+01 5.639160846806679666e+07
1.166069706392407035e+01 4.754901743774017692e+07
1.167236359328002493e+01 4.356584038533207774e+07
1.168404179500053175e+01 5.606690971351116151e+07
1.169573168076382252e+01 4.596991165368884057e+07
1.170743326225975878e+01 4.192202145089463890e+07
1.171914655118992599e+01 5.176588813784432411e+07
1.173087155926761760e+01 4.308674719908716530e+07
1.174260829821783325e+01 4.119059135442946106e+07
1.175435677977733384e+01 4.902061004063921422e+07
1.176611701569460777e+01 4.696464874782658368e+07
1.177788901772987806e+01 3.855617310625576228e+07
1.178967279765513254e+01 4.325484050148182362e+07
1.180146836725415938e+01 4.427195105104168504e+07
1.181327573832253641e+01 4.108617324500631541e+07
1.182509492266764717e+01 4.079321191743726283e+07
1.183692593210868438e+01 5.041630894924719632e+07
1.184876877847663401e+01 4.609761145917136967e+07
1.186062347361432678e+01 3.785615801705260575e+07
1.187249002937649855e+01 4.848512525375965983e+07
1.188436845762971572e+01 6.627184136185219139e+07
1.189625877025236811e+01 3.495276707110814750e+07
1.190816097913477911e+01 4.428764703277364373e+07
1.192007509617916661e+01 8.468950644068507850e+07
1.193200113329961809e+01 3.395328934725237638e+07
1.194393910242220258e+01 4.429097894221049547e+07
1.195588901548488714e+01 8.412557208304430544e+07
1.196785088443757417e+01 4.701373879652640224e+07
1.197982472124212805e+01 4.915367576945430040e+07
1.199181053787241602e+01 7.132757237272205949e+07
1.200380834631422822e+01 5.286904911285655200e+07
1.201581815856538427e+01 4.450986788999807835e+07
1.202783998663571730e+01 7.032701648239836097e+07
1.203987384254702775e+01 7.082337130450157821e+07
1.205191973833318109e+01 3.979487573289472610e+07
1.206397768604006693e+01 5.450043837243397534e+07
1.207604769772563813e+01 6.726403117171613872e+07
1.208812978545991257e+01 3.677264839719375968e+07
1.210022396132499090e+01 4.312077926824277639e+07
1.211233023741503700e+01 8.441809776870462298e+07
1.212444862583633132e+01 3.426396539098000526e+07
1.213657913870727256e+01 3.960562216698992997e+07
1.214872178815835468e+01 7.020169317135071754e+07
1.216087658633222013e+01 3.974596873271705955e+07
1.217304354538368472e+01 5.378498765712375194e+07
1.218522267747971277e+01 7.203159778186230361e+07
1.219741399479943134e+01 4.630712986550120264e+07
1.220961750953417990e+01 3.999789628062443435e+07
1.222183323388744647e+01 5.345432921530978382e+07
1.223406118007494747e+01 5.851063280870978534e+07
1.224630136032464556e+01 3.767859114879224449e+07
1.225855378687672292e+01 5.372020120037037134e+07
1.227081847198362219e+01 6.343831947628108412e+07
1.228309542791001974e+01 3.608983370491847396e+07
1.229538466693285770e+01 5.144477322961137444e+07
1.230768620134138125e+01 6.872246335751536489e+07
1.232000004343713506e+01 3.895780519910313934e+07
1.233232620553395975e+01 5.670454105847103149e+07
1.234466469995803273e+01 5.994540595807743818e+07
1.235701553904784689e+01 4.416350791227728873e+07
1.236937873515422659e+01 5.340554369501341134e+07
1.238175430064036320e+01 5.258784013440861553e+07
1.239414224788182928e+01 5.298024337457602471e+07
1.240654258926657327e+01 4.525736054668784887e+07
1.241895533719494793e+01 5.464767622513732314e+07
1.243138050407970141e+01 5.559230729118621349e+07
1.244381810234597729e+01 4.212163827443063259e+07
1.245626814443139274e+01 6.450918799380376190e+07
1.246873064278601007e+01 4.807685542255754024e+07
1.248120560987228522e+01 3.944800587110589445e+07
1.249369305816520281e+01 6.630862865891178697e+07
1.250619300015223345e+01 5.490699529121936113e+07
1.251870544833331600e+01 3.888852088658192754e+07
1.253123041522088243e+01 5.534813592168245465e+07
1.254376791333988095e+01 5.784386740245348215e+07
1.255631795522783989e+01 4.661091836526422948e+07
1.256888055343483224e+01 5.455004102621785551e+07
1.258145572052343297e+01 6.268158256935656816e+07
1.259404346906877592e+01 4.884631474469608814e+07
1.260664381165862302e+01 5.960747063282903284e+07
1.261925676089335191e+01 6.105816361969983578e+07
1.263188232938587952e+01 4.951884829557535797e+07
1.264452052976177043e+01 6.115970482731749117e+07
1.265717137465927955e+01 7.159938856354814768e+07
1.266983487672921349e+01 6.267947414228220284e+07
1.268251104863505674e+01 7.155827306242398918e+07
1.269519990305300539e+01 7.282582620073890686e+07
1.270790145267191740e+01 5.617600078287549317e+07
1.272061571019333925e+01 6.647325148218201101e+07
1.273334268833151661e+01 7.737103368724814057e+07
1.274608239981345470e+01 7.122998895150031149e+07
1.275883485737886680e+01 6.838499840540997684e+07
1.277160007378020090e+01 8.589537657761396468e+07
1.278437806178266989e+01 7.145327528396931291e+07
1.279716883416425510e+01 8.084583376039524376e+07
1.280997240371574897e+01 7.474944733337953687e+07
1.282278878324071059e+01 8.668427479595252872e+07
1.283561798555550659e+01 7.043697221650414169e+07
1.284846002348936622e+01 9.425963201102924347e+07
1.286131490988431381e+01 8.204590009094850719e+07
1.287418265759523628e+01 8.430484803982722759e+07
1.288706327948990271e+01 8.487645479619228840e+07
1.289995678844894478e+01 9.290881395140807331e+07
1.291286319736583721e+01 9.630096800355184078e+07
1.292578251914697951e+01 1.055844363553923517e+08
