# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2018, 2022)
# Atmospheric transmittance spectrum synthesized with PUMAS
# Synthesized on Tue Dec 17 16:35:27 2024
# Radiative transfer took 2.968 seconds
# Spectral unit: Wavelength [um]
# ------------------------------------------------------------------------
# Wave/freq Total N2 O2 CO2 H2O O3 NO NO2 N2O HNO3 Water WaterIce Rayleigh CIA
1.845340000e+01 7.59219e-01 9.99999e-01 9.99999e-01 9.93975e-01 8.32344e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.34364e-01 9.99999e-01 9.80078e-01
1.851880000e+01 8.72306e-01 9.99999e-01 9.99999e-01 9.94902e-01 9.57723e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.34022e-01 9.99999e-01 9.79612e-01
1.858420000e+01 8.78404e-01 9.99999e-01 9.99999e-01 9.91085e-01 9.68950e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.33681e-01 9.99999e-01 9.79125e-01
1.864960000e+01 6.14699e-01 9.99999e-01 9.99999e-01 9.87817e-01 6.75993e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.33312e-01 9.99999e-01 9.78637e-01
1.871500000e+01 8.75126e-01 9.99999e-01 9.99999e-01 9.87915e-01 9.70100e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.32927e-01 9.99999e-01 9.78146e-01
1.878040000e+01 8.91255e-01 9.99999e-01 9.99999e-01 9.90380e-01 9.86967e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.32542e-01 9.99999e-01 9.77649e-01
1.884580000e+01 8.89514e-01 9.99999e-01 9.99999e-01 9.89387e-01 9.86962e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.32157e-01 9.99999e-01 9.77155e-01
1.891120000e+01 8.64002e-01 9.99999e-01 9.99999e-01 9.88994e-01 9.59473e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.31839e-01 9.99999e-01 9.76660e-01
1.897660000e+01 6.11636e-01 9.99999e-01 9.99999e-01 9.92950e-01 6.74436e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.31559e-01 9.99999e-01 9.76162e-01
1.904200000e+01 5.54126e-01 9.99999e-01 9.99999e-01 9.90338e-01 6.11247e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.31278e-01 9.99999e-01 9.75655e-01
1.910740000e+01 8.61265e-01 9.99999e-01 9.99999e-01 9.95488e-01 9.52708e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.30998e-01 9.99999e-01 9.75150e-01
1.917280000e+01 8.52157e-01 9.99999e-01 9.99999e-01 9.93837e-01 9.44501e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.30718e-01 9.99999e-01 9.74649e-01
1.923820000e+01 5.30215e-01 9.99999e-01 9.99999e-01 9.97046e-01 5.85451e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.30448e-01 9.99999e-01 9.74138e-01
1.930360000e+01 3.82312e-01 9.99999e-01 9.99999e-01 9.96439e-01 4.22462e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.30241e-01 9.99999e-01 9.73581e-01
1.936900000e+01 5.47716e-01 9.99999e-01 9.99999e-01 9.98687e-01 6.05559e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.30035e-01 9.99999e-01 9.73021e-01
1.943440000e+01 8.38479e-01 9.99999e-01 9.99999e-01 9.97903e-01 9.29009e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.29828e-01 9.99999e-01 9.72462e-01
1.949980000e+01 8.62455e-01 9.99999e-01 9.99999e-01 9.99212e-01 9.55249e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.29621e-01 9.99999e-01 9.71908e-01
1.956520000e+01 7.72371e-01 9.99999e-01 9.99999e-01 9.98863e-01 8.56272e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.29415e-01 9.99999e-01 9.71341e-01
1.963060000e+01 8.26736e-01 9.99999e-01 9.99999e-01 9.98372e-01 9.17961e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.29177e-01 9.99999e-01 9.70745e-01
1.969600000e+01 4.99147e-01 9.99999e-01 9.99999e-01 9.98335e-01 5.54176e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.28877e-01 9.99999e-01 9.70102e-01
1.976140000e+01 5.84252e-01 9.99999e-01 9.99999e-01 9.99817e-01 6.49076e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.28577e-01 9.99999e-01 9.69459e-01
1.982680000e+01 7.73770e-01 9.99999e-01 9.99999e-01 9.99798e-01 8.60539e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.28277e-01 9.99999e-01 9.68812e-01
1.989220000e+01 4.25885e-01 9.99999e-01 9.99999e-01 9.99883e-01 4.74052e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.27978e-01 9.99999e-01 9.68167e-01
1.995760000e+01 6.66983e-01 9.99999e-01 9.99999e-01 9.99851e-01 7.43193e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.27678e-01 9.99999e-01 9.67521e-01
